orig_index,true_label,prob_pos,pred_label
423,1,0.9989703849307872,1
179,1,0.5931318396913753,1
261,0,0.8258324210716047,1
706,1,0.28243349916674343,0
28,0,0.014838272854750997,0
130,1,0.9997636507628018,1
20,0,0.7420721138585556,1
171,0,0.0021353939756894513,0
273,1,0.8917270602685083,1
191,1,0.9145282255575025,1
490,0,0.0012084557267537357,0
452,0,0.9999166382622763,1
336,0,0.9858960889951234,1
700,1,0.9949995465405505,1
561,0,0.9945217823773767,1
8,1,0.99998244455725,1
110,1,0.9999896062724318,1
51,1,0.9615176833913534,1
31,0,0.8134708247206229,1
446,0,0.00016874744125403013,0
676,1,0.00031510103177509935,0
159,1,0.03911704547248635,0
504,0,0.6178729139476509,1
516,1,0.6989316474586513,1
518,1,0.9994059843803806,1
357,0,0.00017001256360083832,0
337,1,0.9997499813335241,1
462,0,0.04942766711493837,0
362,0,0.5240855186438556,1
629,0,0.0005936200345591575,0
371,1,0.9458305750221292,1
512,1,0.9999969802964025,1
328,0,2.526087323360251e-05,0
618,1,0.9946486243881771,1
603,0,0.6082296046083789,1
313,1,0.9999388978000602,1
89,0,0.5782892674194299,1
309,1,0.9800865053464266,1
137,1,0.9671363240974485,1
480,0,0.9996397651291273,1
460,0,0.004777781437344872,0
456,0,0.9350430535641387,1
23,1,0.7564623667172652,1
538,1,0.07574964528698562,0
443,1,0.995814696960755,1
376,0,0.9773617226616329,1
278,0,5.195638015644538e-06,0
555,1,0.9785811297110297,1
177,1,0.46471842437511035,0
496,1,0.8685365173401852,1
707,0,0.34416298298566655,0
129,0,0.004615928963900873,0
355,0,0.9957422569437738,1
206,1,0.7471831951485756,1
626,1,0.856487319919051,1
321,1,0.9998484262528224,1
678,0,0.18537130473870736,0
71,1,0.9965090835935697,1
327,1,0.9998262711322721,1
291,1,0.8520204891922671,1
668,0,0.00010229640203557506,0
233,0,0.000203596756981373,0
329,0,0.0038075560318748336,0
657,1,0.9919951503001263,1
211,1,0.000626773922507119,0
93,1,0.9951318023069775,1
281,1,0.9999950912475041,1
438,1,0.1920775632978195,0
386,0,0.13039810968285045,0
540,0,0.46400244355330317,0
544,1,0.9999373435721788,1
76,0,0.001966572067909018,0
282,1,0.06622053946244613,0
289,0,0.0017796611463485826,0
320,1,0.7350777652673547,1
548,0,0.9977788466008083,1
363,1,0.1936727943851621,0
306,1,0.9715588062692315,1
585,0,0.4418926110390575,0
654,0,0.42591310968733925,0
194,0,0.6874260234239588,1
583,0,0.0008828729471036702,0
439,0,0.45922358516128925,0
68,0,3.4930753360551016e-06,0
466,1,0.9955121533051217,1
348,1,0.9972551628542102,1
139,1,0.48939812863863236,0
587,0,0.031090299197704716,0
616,0,0.6165162864810304,1
503,1,0.9044281777657507,1
287,0,0.8142005619061669,1
74,0,0.6252676859405087,1
45,0,0.00410002685400069,0
77,0,0.2189792829390029,0
85,0,0.9584379395852565,1
182,1,0.7028733052741238,1
210,1,0.9865889474123234,1
375,1,0.9989486647908296,1
176,0,0.42753251130799164,0
677,1,0.9987347072763809,1
476,0,0.9920687370444423,1
101,0,0.9838021827637647,1
331,1,0.8459447156175256,1
698,1,0.9987365987317471,1
3,1,0.9494643543796479,1
433,0,0.02681489842511692,0
513,0,5.2473257270252543e-05,0
254,0,0.002987072414084082,0
120,0,0.20553590097669897,0
44,1,0.4532124906677336,0
434,1,0.9886414560461112,1
505,0,0.04837418401773429,0
411,1,0.0013484049283684317,0
156,1,0.990712877600094,1
714,1,0.38952777032242336,0
