orig_index,true_label,prob_pos,pred_label
136,1,0.9998691565432154,1
144,0,0.05465924331691228,0
691,1,0.9008161918631675,1
152,1,0.9942048906516033,1
475,1,0.9996065870756551,1
511,1,0.0003569469125029857,0
699,1,0.9997260122670372,1
601,0,3.308354532406617e-05,0
508,0,0.9988874135938725,1
0,0,0.8720072946843075,1
212,0,0.0718299276855057,0
515,0,0.21099501597787626,0
501,0,0.04373559531425707,0
246,0,0.9995925225352745,1
417,1,0.35112034851115614,0
163,1,0.029191219143901527,0
530,0,0.0004622225014227551,0
625,0,1.0146288141561193e-06,0
631,0,0.12562819902292657,0
482,1,0.9971679841046477,1
134,1,0.9999860245761208,1
343,0,0.9938494882279706,1
410,1,0.9673570254734057,1
546,0,0.17162434515991926,0
242,0,0.00019442939172939356,0
535,0,0.99943750646829,1
244,0,1.26081819507888e-05,0
622,0,0.985581715653646,1
91,0,0.9952203795195047,1
557,1,0.009911910728549352,0
15,0,0.9612745293245779,1
88,1,0.9831019932300595,1
358,1,0.9999713354894332,1
140,0,0.9804972301121894,1
66,1,0.4778344633112033,0
422,1,0.0006116520041235499,0
577,0,0.983516963939714,1
566,1,0.049968237690689365,0
560,1,0.9999990869889621,1
262,1,0.009852637057483904,0
394,1,0.9900785438164745,1
451,1,0.03241875085311868,0
705,0,0.07321458170441732,0
395,1,0.9973536543279793,1
384,0,0.00010575997773504034,0
118,1,0.5643522423238014,1
27,0,0.0003100990420728292,0
252,1,0.9921392049218677,1
567,1,0.041017939452112955,0
499,1,0.9997121075890708,1
559,1,0.9961142194311459,1
312,1,0.9999755381542982,1
286,0,0.00012145336288499525,0
370,1,0.9985098923926524,1
613,1,0.796021004222535,1
610,1,0.9844680279024517,1
521,1,0.999441890864521,1
170,0,0.8821896613540368,1
533,1,0.8832585603193349,1
69,1,0.9647748638653327,1
346,0,0.999810251061702,1
52,0,0.00368780448605619,0
514,1,0.9252156241566915,1
458,0,2.6836905203762633e-05,0
142,1,0.5384734445223038,1
710,1,0.9999734128323781,1
250,0,0.0028718141585417616,0
172,0,0.9973011478209896,1
477,1,0.9772665279380319,1
115,0,0.6003098930519758,1
264,0,0.001174645643186931,0
640,1,0.9999727200747802,1
333,0,0.1071363760063352,0
138,0,0.0002231975132706114,0
605,1,0.9967691007207337,1
647,1,0.30887758110855457,0
167,0,0.004735386798525494,0
303,0,0.1121757055476562,0
494,0,0.9971503628857472,1
537,1,0.9714967340687317,1
379,1,0.9997791441754872,1
297,1,0.9996137543956979,1
534,1,0.10560914218508755,0
653,0,0.9887960176818414,1
455,1,0.8749441694605803,1
344,1,0.38256740938464523,0
509,1,0.7201404323852947,1
581,0,0.0004783091760444633,0
21,0,0.0019968754226737813,0
470,0,0.9999518554532566,1
296,0,0.014465908069431592,0
318,0,0.006856243270019476,0
92,1,0.6338618281751828,1
161,1,0.9816771417376754,1
602,0,0.04376979038285281,0
568,1,0.999985122269314,1
174,1,0.0005928154896071621,0
87,1,0.9994978308399032,1
184,0,0.0003130481916450412,0
180,1,0.8777215296450658,1
4,0,0.006423596904665702,0
704,0,0.0015188514948319832,0
543,0,0.9550782698995255,1
145,0,0.00034636157143500104,0
497,1,0.9669304019597649,1
123,0,0.2861918954232846,0
689,1,0.9188422352185368,1
222,1,0.9991954772344386,1
661,1,0.9056842148458425,1
311,0,0.4740160112030347,0
18,0,0.4603992320859178,0
412,0,0.9376251057106381,1
620,1,0.9941380101933012,1
304,0,0.002826493874722989,0
