orig_index,true_label,prob_pos,pred_label
579,1,0.5369878328066369,1
154,1,0.9999486084919214,1
35,0,0.6151710315986308,1
334,1,0.19909306190272638,0
397,1,0.08587713324238018,0
655,0,0.0007641183260787124,0
178,0,0.1748508078226508,0
166,0,0.7819131423705221,1
43,1,0.9999971967288468,1
674,0,0.00026850482886534786,0
347,0,3.9154670245567805e-05,0
67,0,0.002335202886924448,0
447,0,0.027971729140681165,0
173,1,0.3772623851649645,0
240,0,0.000111839962911223,0
338,0,0.0007699650761469857,0
125,0,3.152114737394667e-05,0
146,0,0.020346291275459255,0
324,1,0.7341141959273366,1
308,1,0.0865061304885128,0
643,1,0.07007802537499246,0
563,1,0.3363651681423055,0
220,1,0.6761215309605997,1
225,1,0.5101819611598406,1
113,1,0.9986889277105664,1
419,0,0.020639337395793392,0
693,0,0.007827601708446432,0
150,0,0.23620836424705177,0
539,1,0.9972175767570772,1
366,1,0.9996685697509461,1
238,1,0.02099403074476025,0
298,0,8.381187764736462e-05,0
301,0,0.0012567524745139562,0
436,1,0.9997913682372432,1
257,1,0.0034141206092846914,0
425,0,0.6384818766028427,1
17,1,0.4793865002682067,0
572,0,3.66696058374217e-05,0
608,1,0.9804582469911425,1
183,1,0.16384295209282176,0
468,1,0.9997604260355474,1
387,0,0.03536130784539239,0
444,1,0.7279869879036858,1
132,1,0.9968593369842753,1
19,0,0.9674498236424793,1
12,1,0.49989905613983715,0
492,0,0.002273572468017265,0
143,1,0.9957109272171882,1
356,0,0.9062601836810498,1
32,1,0.9976419102784209,1
450,1,0.01636846369916494,0
649,0,0.8454370267414941,1
495,1,0.45259820817508456,0
589,0,9.812359378490407e-06,0
214,1,0.9983820513653122,1
488,1,0.1898145654748904,0
595,1,0.9809346422182037,1
474,0,0.9893342920211562,1
418,1,0.0012440955676132355,0
404,0,0.027671002818962124,0
205,0,0.9032811215292263,1
189,0,0.0028157238847706075,0
267,1,0.022746852230187093,0
54,1,0.999792421599727,1
522,1,0.959950713371744,1
600,0,0.09670072531782137,0
265,1,0.9999778846865619,1
260,0,0.3545653621853386,0
442,0,1.7403947135881845e-05,0
670,1,0.9999869671905919,1
78,1,0.6612260365290257,1
378,1,0.9995494249218861,1
493,1,0.2798588248826836,0
315,1,3.331374853690516e-05,0
81,0,7.423052508781334e-05,0
380,0,0.021393096528807748,0
293,0,0.9998527058295115,1
55,1,0.9999975779370889,1
459,0,2.1213410250651906e-06,0
483,1,0.7983908348080002,1
428,0,0.8454318629740398,1
217,0,0.895728016753825,1
251,0,0.0056439681724636944,0
200,1,0.9998017555818955,1
277,0,0.9781057774762137,1
73,1,0.999888479952948,1
485,1,0.9998709192046672,1
64,1,0.9974747453428908,1
13,1,0.9787727050624236,1
388,0,0.29936813343041113,0
193,1,0.9999241286751492,1
155,1,0.9959904124668529,1
381,0,1.0604282399251483e-06,0
6,0,0.0003229063465171199,0
531,1,0.012677314926175132,0
652,1,0.9956299658235634,1
48,0,0.030615943341409404,0
619,1,0.9969981892565688,1
70,1,0.011319965953365712,0
29,0,0.00016497279418979194,0
683,1,0.9988034989590447,1
398,1,0.9997252824904928,1
247,0,0.2021771528984567,0
60,0,0.555999679149984,1
186,1,0.100017608173689,0
75,0,0.06070008767909024,0
634,0,0.997798589787376,1
50,0,0.9956295773178309,1
621,0,0.7847236429228828,1
63,0,6.313319081223347e-05,0
632,0,0.0008550529497201893,0
427,1,0.9999967516041773,1
547,0,0.9999318874152947,1
165,0,0.9975845108595973,1
424,0,0.02453567434106514,0
