orig_index,true_label,prob_pos,pred_label
279,0,0.0,0
57,0,1.0,1
637,0,0.0,0
7,1,0.0,0
340,1,1.0,1
403,0,0.0,0
364,1,1.0,1
86,0,1.0,1
300,0,1.0,1
598,0,1.0,1
330,0,0.0,0
332,1,0.0,0
11,1,1.0,1
79,0,1.0,1
491,1,1.0,1
573,1,1.0,1
596,1,0.0,0
390,1,1.0,1
664,0,0.0,0
659,0,1.0,1
188,1,1.0,1
552,1,0.0,0
82,1,1.0,1
253,1,1.0,1
662,0,1.0,1
675,1,1.0,1
407,0,1.0,1
489,0,0.0,0
558,1,0.0,0
565,1,0.0,0
133,1,1.0,1
611,1,0.0,0
248,0,1.0,1
47,0,1.0,1
523,0,0.0,0
472,0,1.0,1
421,1,0.0,0
576,0,0.0,0
702,0,0.0,0
506,1,1.0,1
226,0,0.0,0
711,1,1.0,1
124,0,1.0,1
219,0,0.0,0
642,0,0.0,0
259,0,0.0,0
241,0,1.0,1
399,1,1.0,1
481,0,0.0,0
151,1,0.0,0
612,1,1.0,1
135,1,1.0,1
614,0,1.0,1
164,1,0.0,0
249,1,1.0,1
239,1,0.0,0
295,1,1.0,1
467,1,1.0,1
641,1,1.0,1
302,0,0.0,0
672,0,1.0,1
235,1,1.0,1
128,1,1.0,1
127,0,0.0,0
100,1,0.0,0
648,1,1.0,1
290,0,0.0,0
430,0,1.0,1
405,0,0.0,0
208,0,0.0,0
209,1,0.0,0
158,0,0.0,0
325,1,0.0,0
681,1,0.0,0
213,1,0.0,0
569,1,1.0,1
551,0,1.0,1
449,1,1.0,1
203,0,1.0,1
198,0,1.0,1
431,0,0.0,0
478,1,1.0,1
345,0,0.0,0
385,1,1.0,1
646,1,1.0,1
669,1,1.0,1
486,1,1.0,1
586,0,1.0,1
402,1,1.0,1
141,1,0.0,0
582,0,0.0,0
255,0,1.0,1
14,1,1.0,1
680,1,1.0,1
665,1,0.0,0
413,0,0.0,0
525,0,1.0,1
59,0,0.0,0
498,1,1.0,1
695,1,1.0,1
627,0,0.0,0
351,0,0.0,0
624,0,0.0,0
597,0,1.0,1
580,1,1.0,1
541,1,0.0,0
406,0,0.0,0
46,1,1.0,1
663,1,1.0,1
317,0,0.0,0
34,0,0.0,0
391,0,0.0,0
121,1,1.0,1
673,1,0.0,0
