orig_index,true_label,prob_pos,pred_label
579,1,0.646045462558571,1
154,1,0.8954619648627863,1
35,0,0.40701552304339594,0
334,1,0.5371192911392078,1
397,1,0.526321333211932,1
655,0,0.25291884323744557,0
178,0,0.47954464750959835,0
166,0,0.5232499235775601,1
43,1,0.846728598388699,1
674,0,0.20652702720330388,0
347,0,0.15794162687819283,0
67,0,0.1853528842203919,0
447,0,0.27832300429619256,0
173,1,0.2575216732757049,0
240,0,0.1716919671440125,0
338,0,0.1809634988275927,0
125,0,0.3481391125818767,0
146,0,0.23461436308053876,0
324,1,0.5057777012121981,1
308,1,0.5235023736451773,1
643,1,0.46121810455683765,0
563,1,0.438932317278717,0
220,1,0.6348914344378442,1
225,1,0.5054883721924234,1
113,1,0.7387174407041502,1
419,0,0.3706493655291965,0
693,0,0.2726602567144793,0
150,0,0.40960493235047757,0
539,1,0.7016830920690231,1
366,1,0.8648871152393088,1
238,1,0.33147209611319484,0
298,0,0.12873479119516382,0
301,0,0.20058160285258966,0
436,1,0.7298331675275513,1
257,1,0.3364428616629185,0
425,0,0.49798960793052616,0
17,1,0.3576867166977059,0
572,0,0.13109305167066157,0
608,1,0.8423268435367749,1
183,1,0.37579413750162904,0
468,1,0.744387681241881,1
387,0,0.3152242239603364,0
444,1,0.5275979412309182,1
132,1,0.681016616966227,1
19,0,0.6075181289178616,1
12,1,0.5594645674893084,1
492,0,0.2973129434148223,0
143,1,0.6893450276842539,1
356,0,0.7494494511895852,1
32,1,0.8598486389977663,1
450,1,0.4051744773616873,0
649,0,0.5788289290688732,1
495,1,0.493562597896497,0
589,0,0.15658173731870492,0
214,1,0.7594953261960546,1
488,1,0.6205617651060115,1
595,1,0.7410375476743641,1
474,0,0.7210824335028763,1
418,1,0.29452535959842174,0
404,0,0.362768667284384,0
205,0,0.5673334247394203,1
189,0,0.16575604049421083,0
267,1,0.3915942254053226,0
54,1,0.860456513922735,1
522,1,0.5293580651160609,1
600,0,0.31153370045896756,0
265,1,0.8279958812021522,1
260,0,0.3813006931005718,0
442,0,0.1305945651130536,0
670,1,0.9001057828257609,1
78,1,0.5930472011323432,1
378,1,0.832517715530129,1
493,1,0.4083962856068479,0
315,1,0.23722971754799216,0
81,0,0.16721067283757077,0
380,0,0.3329004606060725,0
293,0,0.6989927575460142,1
55,1,0.8350448798060188,1
459,0,0.1292164548898387,0
483,1,0.6242942929388977,1
428,0,0.6662373622127323,1
217,0,0.5957275900454451,1
251,0,0.29290867466453446,0
200,1,0.743824576867829,1
277,0,0.69407964870502,1
73,1,0.8235692482228167,1
485,1,0.8023336043367206,1
64,1,0.7694427944284391,1
13,1,0.5808325389517863,1
388,0,0.43400647136156295,0
193,1,0.7410546600028199,1
155,1,0.7064414857512995,1
381,0,0.1823900008695568,0
6,0,0.2203032048893673,0
531,1,0.3060796446510044,0
652,1,0.7185771856394926,1
48,0,0.597609705532887,1
619,1,0.7230717954268715,1
70,1,0.28055985384791,0
29,0,0.244727096037965,0
683,1,0.6518209355312227,1
398,1,0.6878943782522988,1
247,0,0.4339659141806708,0
60,0,0.5690993663260389,1
186,1,0.4246583749836744,0
75,0,0.20936695750103854,0
634,0,0.7627669985335601,1
50,0,0.7245339961601143,1
621,0,0.3980255628236678,0
63,0,0.18717057011381336,0
632,0,0.4107489190828523,0
427,1,0.8510563356220117,1
547,0,0.6836112410283465,1
165,0,0.7096644139901342,1
424,0,0.4347557387880297,0
