orig_index,true_label,prob_pos,pred_label
423,1,0.40572419212270194,0
179,1,0.5838896758218639,1
261,0,0.6096613347241816,1
706,1,0.5138358298738895,1
28,0,0.27184303998108694,0
130,1,0.869892551379654,1
20,0,0.5556359563005001,1
171,0,0.456278827458613,0
273,1,0.5477412874694444,1
191,1,0.4660185548767853,0
490,0,0.19772074897006453,0
452,0,0.8175582668089444,1
336,0,0.33247354369069454,0
700,1,0.7568163421821299,1
561,0,0.7128603365653742,1
8,1,0.712024787737391,1
110,1,0.9665910817908396,1
51,1,0.7449399784633721,1
31,0,0.362635141159805,0
446,0,0.05730763567833547,0
676,1,0.31928762475148353,0
159,1,0.44544006454157237,0
504,0,0.47852065967185714,0
516,1,0.4370659892872942,0
518,1,0.8572307855392817,1
357,0,0.3143229559818092,0
337,1,0.8460284926622167,1
462,0,0.1999962292254965,0
362,0,0.6516077557415744,1
629,0,0.34648694468735775,0
371,1,0.6299975507812051,1
512,1,0.7927985486412088,1
328,0,0.14341150173950837,0
618,1,0.6511867090885173,1
603,0,0.4357552950562566,0
313,1,0.6299133306712169,1
89,0,0.5421596586499878,1
309,1,0.6320452306088292,1
137,1,0.6979120493333252,1
480,0,0.6344741852662611,1
460,0,0.25175520162322657,0
456,0,0.4459047448696864,0
23,1,0.6502283861023771,1
538,1,0.6947187111910812,1
443,1,0.7536631628343305,1
376,0,0.6242611350470763,1
278,0,0.06441152483807676,0
555,1,0.7800583591596505,1
177,1,0.5108811514800768,1
496,1,0.7675475865540533,1
707,0,0.46287129334161903,0
129,0,0.657980624943987,1
355,0,0.40648198941143243,0
206,1,0.4236241645931417,0
626,1,0.7739237430829816,1
321,1,0.810177212309295,1
678,0,0.4391289093376067,0
71,1,0.6210044591899575,1
327,1,0.7254138495946613,1
291,1,0.5784137441913847,1
668,0,0.09899057853992625,0
233,0,0.10809208085355239,0
329,0,0.13854968031410161,0
657,1,0.8579088084867837,1
211,1,0.48398910463793304,0
93,1,0.8303621425835997,1
281,1,0.786783593031556,1
438,1,0.3614002604126858,0
386,0,0.35094719638107746,0
540,0,0.6378717076995613,1
544,1,0.8202064333311062,1
76,0,0.33843397402637004,0
282,1,0.3486277672202877,0
289,0,0.09012539973623768,0
320,1,0.5543138309217387,1
548,0,0.6365703617223485,1
363,1,0.6230292292011246,1
306,1,0.8800860785806027,1
585,0,0.49635367860472906,0
654,0,0.5673868836808401,1
194,0,0.3760123878711283,0
583,0,0.3650228045448,0
439,0,0.5903666234091837,1
68,0,0.04571252679934477,0
466,1,0.7583305039595082,1
348,1,0.7588395149575603,1
139,1,0.5520252835638856,1
587,0,0.22747871854022464,0
616,0,0.5445424184451113,1
503,1,0.6371381622928864,1
287,0,0.30466090963293996,0
74,0,0.5634581974363074,1
45,0,0.5369433767961037,1
77,0,0.5229582757466379,1
85,0,0.7154758197502149,1
182,1,0.7019816214917959,1
210,1,0.646870956168728,1
375,1,0.6130417770400565,1
176,0,0.4993172817258614,0
677,1,0.6856207053286876,1
476,0,0.7898671344143873,1
101,0,0.5835160408694131,1
331,1,0.7111374608692663,1
698,1,0.7106608726030402,1
3,1,0.5263935261711606,1
433,0,0.29122670952602675,0
513,0,0.28781567431220595,0
254,0,0.39113277014660314,0
120,0,0.45718787209114115,0
44,1,0.6763689563970471,1
434,1,0.6822338800622293,1
505,0,0.3028356293810069,0
411,1,0.5108346946273582,1
156,1,0.7459465663817841,1
714,1,0.3864800449838485,0
