orig_index,true_label,prob_pos,pred_label
136,1,0.7731573861111546,1
144,0,0.453765426728848,0
691,1,0.6500880577578679,1
152,1,0.8568566169345911,1
475,1,0.6640086139055884,1
511,1,0.18339611661514288,0
699,1,0.8846750094934067,1
601,0,0.29783648881065333,0
508,0,0.6779871872230291,1
0,0,0.6091936815097454,1
212,0,0.2799543756264574,0
515,0,0.5307493290371786,1
501,0,0.36689502693236636,0
246,0,0.7067312715882209,1
417,1,0.4576470954035597,0
163,1,0.5778683514091539,1
530,0,0.2571035497124284,0
625,0,0.03745608026782852,0
631,0,0.59590270137749,1
482,1,0.5773366028845386,1
134,1,0.909467623607386,1
343,0,0.6316774757326379,1
410,1,0.7561220298473277,1
546,0,0.22828258469139126,0
242,0,0.22697131224582123,0
535,0,0.7015638495939779,1
244,0,0.06696788329604299,0
622,0,0.8276995550990899,1
91,0,0.47307161633022715,0
557,1,0.39411105505381977,0
15,0,0.528033020426687,1
88,1,0.5993849012410096,1
358,1,0.7745520765115542,1
140,0,0.5676517526518409,1
66,1,0.3665767105004609,0
422,1,0.2897708443748758,0
577,0,0.521664435622196,1
566,1,0.1812862208655359,0
560,1,0.9455485136810512,1
262,1,0.3737307085927557,0
394,1,0.8308678453739361,1
451,1,0.40517204310676486,0
705,0,0.4291345346521904,0
395,1,0.8377194444743372,1
384,0,0.1451361785738322,0
118,1,0.41341350906972396,0
27,0,0.3136250371733655,0
252,1,0.4439180056413709,0
567,1,0.3675538968612047,0
499,1,0.8555071151327827,1
559,1,0.7758661480020724,1
312,1,0.7409260184538496,1
286,0,0.2715832978730692,0
370,1,0.7012955262632997,1
613,1,0.5153039366365652,1
610,1,0.815053135617258,1
521,1,0.6495910777152886,1
170,0,0.6456997055449788,1
533,1,0.62351304224608,1
69,1,0.5418323873242791,1
346,0,0.7515225347336818,1
52,0,0.22705172598471482,0
514,1,0.7027614652040474,1
458,0,0.44171379166123886,0
142,1,0.6041253243175849,1
710,1,0.8992089697349237,1
250,0,0.07765244484524282,0
172,0,0.5158704914491686,1
477,1,0.5879666537729139,1
115,0,0.5759111651635845,1
264,0,0.12592594338818625,0
640,1,0.8531727460678576,1
333,0,0.29070827070598493,0
138,0,0.022345629334653876,0
605,1,0.6600544354065804,1
647,1,0.3074787806844587,0
167,0,0.2969508595255394,0
303,0,0.4093577793371803,0
494,0,0.7539407541139065,1
537,1,0.7667438577308562,1
379,1,0.7233432602887166,1
297,1,0.85036635061913,1
534,1,0.3630087499263477,0
653,0,0.35090971604928684,0
455,1,0.4209568086480788,0
344,1,0.537820643806846,1
509,1,0.4523188159113604,0
581,0,0.15200367660904293,0
21,0,0.39397548535049154,0
470,0,0.9403706629279517,1
296,0,0.28629589994978777,0
318,0,0.31105605039916107,0
92,1,0.3612374241330487,0
161,1,0.6303322420862051,1
602,0,0.4478293653806826,0
568,1,0.836812231920821,1
174,1,0.3359346891091361,0
87,1,0.8494997916352759,1
184,0,0.40145109830192666,0
180,1,0.42037643285906984,0
4,0,0.40365536803748836,0
704,0,0.2972554812671038,0
543,0,0.5851953274592744,1
145,0,0.18015674295536477,0
497,1,0.6582651689265667,1
123,0,0.22498741489605548,0
689,1,0.7291480993422815,1
222,1,0.8149363592490939,1
661,1,0.7807150706482296,1
311,0,0.4993080094111839,0
18,0,0.5736735830384173,1
412,0,0.48289325579809983,0
620,1,0.7154108872647361,1
304,0,0.2435592936360337,0
