orig_index,true_label,prob_pos,pred_label
579,1,0.6530055941036728,1
154,1,0.9506988777248208,1
35,0,0.2892365397755865,0
334,1,0.33800680185785975,0
397,1,0.4557414631798579,0
655,0,0.2669134913468807,0
178,0,0.6032409166702424,1
166,0,0.5401770448367843,1
43,1,0.877209493693126,1
674,0,0.3125745012658337,0
347,0,0.20313331494179818,0
67,0,0.030395299569181338,0
447,0,0.25535462270136566,0
173,1,0.22940988562602735,0
240,0,0.08715622327276311,0
338,0,0.1240903001475886,0
125,0,0.3167574099168521,0
146,0,0.38003351323595896,0
324,1,0.38275411975371254,0
308,1,0.567129942516341,1
643,1,0.40980980600499367,0
563,1,0.5089530105396559,1
220,1,0.7115644421403625,1
225,1,0.3100076997921964,0
113,1,0.6711220689652513,1
419,0,0.2607108247758248,0
693,0,0.2585598484956034,0
150,0,0.5855113598527101,1
539,1,0.9034608989608417,1
366,1,0.9324083962283165,1
238,1,0.4061790167943822,0
298,0,0.06056295867132955,0
301,0,0.10570726449485053,0
436,1,0.720004763656636,1
257,1,0.51339370493781,1
425,0,0.4268591723996793,0
17,1,0.41427291448495507,0
572,0,0.053630448784371176,0
608,1,0.8949133370789578,1
183,1,0.1761616009694098,0
468,1,0.728427680162011,1
387,0,0.23619945993438704,0
444,1,0.5072724628237114,1
132,1,0.5682426753729242,1
19,0,0.6490976768793528,1
12,1,0.3205532928909039,0
492,0,0.23086674981256863,0
143,1,0.6291016215914179,1
356,0,0.627114948049183,1
32,1,0.8115107498809199,1
450,1,0.5847730627223846,1
649,0,0.49545023850451303,0
495,1,0.693919390180534,1
589,0,0.329815615510822,0
214,1,0.7506834469242648,1
488,1,0.627916326277352,1
595,1,0.7799283677003085,1
474,0,0.7536892473639232,1
418,1,0.3064020642900514,0
404,0,0.4162079852785852,0
205,0,0.8281303928360838,1
189,0,0.1762844335020843,0
267,1,0.5592555818865631,1
54,1,0.9264733937760874,1
522,1,0.44567243324157807,0
600,0,0.21792397709161823,0
265,1,0.8193546676275107,1
260,0,0.05049937665145158,0
442,0,0.13406022008277071,0
670,1,0.8914055003253325,1
78,1,0.6010386079825293,1
378,1,0.8640301861627308,1
493,1,0.40801860046054433,0
315,1,0.1965528705098644,0
81,0,0.14264420635873934,0
380,0,0.4125003194726821,0
293,0,0.5021521746625248,1
55,1,0.8164476844279251,1
459,0,0.15340531243651592,0
483,1,0.48369529268668643,0
428,0,0.648240561868993,1
217,0,0.5601574087877598,1
251,0,0.15112300347668947,0
200,1,0.9095557755964174,1
277,0,0.6009917572399438,1
73,1,0.8236759794290958,1
485,1,0.8981209009033373,1
64,1,0.9128035280043564,1
13,1,0.6674546402832724,1
388,0,0.22822648836532747,0
193,1,0.7592262573407115,1
155,1,0.7997780454383968,1
381,0,0.26834784159285857,0
6,0,0.1828380391354021,0
531,1,0.2361841049264631,0
652,1,0.7261697349194352,1
48,0,0.6508529583487722,1
619,1,0.9342017842770115,1
70,1,0.47758938616335794,0
29,0,0.12678734388780166,0
683,1,0.459866437657339,0
398,1,0.6319115306874986,1
247,0,0.17174770707170997,0
60,0,0.6948686432273776,1
186,1,0.5508175863195222,1
75,0,0.2763396798523143,0
634,0,0.5803736843566841,1
50,0,0.8076905958377424,1
621,0,0.28236070344602154,0
63,0,0.14074282495875032,0
632,0,0.2378512373455659,0
427,1,0.7972534816700194,1
547,0,0.8110818015280189,1
165,0,0.49474197417921584,0
424,0,0.33274215418298914,0
