orig_index,true_label,prob_pos,pred_label
579,1,0.6795140953340061,1
154,1,0.9509709224694433,1
35,0,0.23881244946559566,0
334,1,0.35733392226909655,0
397,1,0.5,1
655,0,0.3446999796399684,0
178,0,0.5676337772663222,1
166,0,0.5539079119445012,1
43,1,0.9237641917779231,1
674,0,0.30800356903409215,0
347,0,0.1594356037485961,0
67,0,0.02713239607011549,0
447,0,0.24906221942271883,0
173,1,0.17421473019411526,0
240,0,0.07342539625552195,0
338,0,0.09488578149362088,0
125,0,0.2894329611416507,0
146,0,0.35891451183882656,0
324,1,0.5440124384689891,1
308,1,0.6126653057185215,1
643,1,0.3928488452428791,0
563,1,0.5,1
220,1,0.6597859549853083,1
225,1,0.23589248106050645,0
113,1,0.6610704992326786,1
419,0,0.2468538388117026,0
693,0,0.1969366014599868,0
150,0,0.5788883494174035,1
539,1,0.9214639627187221,1
366,1,0.9301230179903827,1
238,1,0.3903962946584225,0
298,0,0.03305312460943307,0
301,0,0.07288899786795686,0
436,1,0.7207776573732838,1
257,1,0.5,1
425,0,0.3968915298527728,0
17,1,0.3705152353065416,0
572,0,0.04567132948461888,0
608,1,0.9098150134225246,1
183,1,0.1338896245082944,0
468,1,0.7572986111900122,1
387,0,0.23480783120174575,0
444,1,0.5458095871373835,1
132,1,0.5695205267164278,1
19,0,0.6417208622399917,1
12,1,0.33115926744832563,0
492,0,0.18606985146325952,0
143,1,0.6611193960888784,1
356,0,0.6374185866179132,1
32,1,0.8248884590707701,1
450,1,0.542903536875523,1
649,0,0.5,1
495,1,0.6164204533100035,1
589,0,0.2977068579062984,0
214,1,0.7486067692620374,1
488,1,0.6597793683635195,1
595,1,0.8426859220332263,1
474,0,0.7825546505075792,1
418,1,0.30082928545878296,0
404,0,0.35481227556077694,0
205,0,0.9008672763854739,1
189,0,0.16867470387733835,0
267,1,0.617072587002242,1
54,1,0.9442724171036277,1
522,1,0.4582213231312779,0
600,0,0.21088046950090358,0
265,1,0.8496770268598237,1
260,0,0.02955027632468591,0
442,0,0.1039543121436452,0
670,1,0.9028288945270249,1
78,1,0.5451023290441649,1
378,1,0.8506131513813242,1
493,1,0.43139236341065595,0
315,1,0.1716520332034202,0
81,0,0.09819607775184593,0
380,0,0.4383600985764434,0
293,0,0.5380838014052614,1
55,1,0.8349351480894185,1
459,0,0.16698425204307402,0
483,1,0.4033095879732851,0
428,0,0.6098362112719494,1
217,0,0.5744370508483874,1
251,0,0.04343225360811854,0
200,1,0.9048180949274469,1
277,0,0.6064403955299684,1
73,1,0.7923306270224971,1
485,1,0.9174590874864256,1
64,1,0.9106724996404443,1
13,1,0.6650938298985829,1
388,0,0.19695163116019127,0
193,1,0.762893004845891,1
155,1,0.8351739390708591,1
381,0,0.25910738275024986,0
6,0,0.163505901802002,0
531,1,0.21286566427609818,0
652,1,0.7279050338184354,1
48,0,0.6429791414174447,1
619,1,0.9519075196823146,1
70,1,0.40730817198896746,0
29,0,0.1432038213537228,0
683,1,0.39930418529995226,0
398,1,0.5611716241579757,1
247,0,0.1197703438083516,0
60,0,0.6572358962993545,1
186,1,0.5309973986793127,1
75,0,0.2143440706403143,0
634,0,0.568342854701681,1
50,0,0.8096343625595922,1
621,0,0.2409261457426584,0
63,0,0.1046220985325734,0
632,0,0.18133165401269513,0
427,1,0.8058443239357095,1
547,0,0.811286893826697,1
165,0,0.49148736474107146,0
424,0,0.342432020697663,0
