orig_index,true_label,prob_pos,pred_label
414,1,0.7614641199233172,1
453,0,0.3740353081971755,0
5,0,0.39491966191131667,0
409,0,0.10057410706429745,0
529,1,0.7205565956946597,1
204,0,0.16776808066457577,0
30,1,0.2608876463403439,0
80,1,0.8995334898256387,1
122,1,0.8519814330023836,1
593,1,0.8395252581104342,1
58,1,0.4649880006609668,0
288,0,0.4588121750054444,0
638,0,0.5826783835640716,1
245,1,0.6835265786518573,1
368,0,0.3970405425019737,0
437,1,0.8590826898539409,1
147,1,0.9114682333138363,1
639,1,0.43430838374218017,0
432,1,0.9677869126116804,1
316,1,0.809447071375622,1
157,0,0.10475238770409172,0
469,1,0.8147259851721304,1
687,0,0.2619732232532602,0
694,0,0.28958586620102034,0
562,0,0.5678818317134516,1
160,1,0.5646945281142446,1
382,1,0.9366238864005648,1
471,0,0.33445015101240066,0
33,1,0.333437051164494,0
408,0,0.3724487109194102,0
463,1,0.6508911213129138,1
111,0,0.33112750447613654,0
131,1,0.20863814261237867,0
377,0,0.13475753147073083,0
62,1,0.842627090683922,1
712,1,0.9317579514899191,1
684,0,0.8395398465727195,1
454,1,0.9705966808373091,1
195,1,0.34124791788501974,0
335,1,0.3117252825550286,0
199,0,0.39479906276146043,0
553,0,0.43766414141880894,0
149,1,0.6141522583979769,1
25,0,0.2934939053737073,0
269,0,0.5791657678942513,1
22,0,0.6027171867500295,1
628,0,0.4780621276523543,0
49,1,0.7305064579761154,1
383,1,0.37655419099214216,0
574,0,0.1960599349368052,0
310,1,0.7865397776223277,1
645,1,0.7225590355007395,1
374,1,0.8266421531045328,1
372,1,0.6653611731285197,1
592,0,0.4814259738327368,0
369,0,0.3477274487299037,0
353,1,0.5464603604155079,1
588,0,0.6425199312117823,1
112,0,0.7545011702131817,1
292,0,0.4151630396480066,0
98,1,0.9498813077158604,1
275,0,0.1181261744530218,0
354,0,0.48461680092820325,0
630,0,0.10001478288575223,0
53,1,0.37569162748330176,0
84,1,0.4862682034006369,0
473,0,0.17978077482494575,0
658,0,0.13182448678028585,0
285,1,0.976277331036458,1
389,1,0.1173059273650322,0
527,1,0.5755430134774822,1
322,1,0.20712838030041214,0
90,1,0.5058705049879316,1
360,1,0.7038234683426688,1
457,0,0.11423345232728999,0
671,0,0.701364850575565,1
207,1,0.4595238068290838,0
319,1,0.9217875202893315,1
41,1,0.8097834367486495,1
636,0,0.12363079995403659,0
153,0,0.5779057273129323,1
162,0,0.1869975124357743,0
56,0,0.6404005368526117,1
9,0,0.11010094940945916,0
584,0,0.7055786104023911,1
266,0,0.26939487492053543,0
435,1,0.30368982919857807,0
660,1,0.2114968440449033,0
701,0,0.6373233688071335,1
16,1,0.7879312404332256,1
61,0,0.8778283133889165,1
117,0,0.2734169811892943,0
227,0,0.3897004155802965,0
263,1,0.7997801691611807,1
692,0,0.14605660295406853,0
299,1,0.6023415484269757,1
464,0,0.18734482480996498,0
367,1,0.64629430226023,1
243,0,0.10161143628858606,0
37,1,0.9887520408707716,1
656,0,0.515481122785104,1
479,1,0.7968646567918233,1
40,0,0.772215392509706,1
536,0,0.22925562732082752,0
38,1,0.840056410138635,1
105,1,0.23873009688338995,0
350,0,0.5253593151439062,1
108,1,0.8300338791029387,1
420,1,0.3840725634256141,0
258,1,0.544663799374289,1
202,1,0.8502981990369359,1
274,0,0.09268196621569902,0
570,1,0.6302271695416478,1
237,0,0.45014871547283664,0
