orig_index,true_label,prob_pos,pred_label
423,1,0.3897086428675707,0
179,1,0.587040584181776,1
261,0,0.6683177093567612,1
706,1,0.5173572390697557,1
28,0,0.34718941256370517,0
130,1,0.8795999891052712,1
20,0,0.4856590221505311,0
171,0,0.470237178350824,0
273,1,0.5634145468119551,1
191,1,0.5561081516888714,1
490,0,0.21739251824608877,0
452,0,0.8365546862016161,1
336,0,0.4765429260177197,0
700,1,0.7675913181805175,1
561,0,0.7922241058809586,1
8,1,0.7382230390467087,1
110,1,0.9612539744448869,1
51,1,0.7689472585183686,1
31,0,0.3133700632333511,0
446,0,0.051294185550929065,0
676,1,0.3392521566027776,0
159,1,0.4466313028970674,0
504,0,0.4716622415943033,0
516,1,0.41082695285792264,0
518,1,0.8726458114281284,1
357,0,0.3689201592877139,0
337,1,0.8546768180184994,1
462,0,0.18109773343569174,0
362,0,0.6816963029601446,1
629,0,0.3752598651776237,0
371,1,0.625591750691365,1
512,1,0.7936671476208672,1
328,0,0.11891198978919498,0
618,1,0.6226370489776457,1
603,0,0.45633530730973915,0
313,1,0.6375288971034085,1
89,0,0.5070098489298253,1
309,1,0.6031875360983326,1
137,1,0.765727021474339,1
480,0,0.6280610360417519,1
460,0,0.19044312512805184,0
456,0,0.44156956988295376,0
23,1,0.6274854652957191,1
538,1,0.5690507269936673,1
443,1,0.8583130049852118,1
376,0,0.5934815947910108,1
278,0,0.056847802063224775,0
555,1,0.79502428042881,1
177,1,0.4786496447388016,0
496,1,0.7453453794272079,1
707,0,0.5114565601430495,1
129,0,0.6979258148130754,1
355,0,0.3828832124613058,0
206,1,0.421686993902786,0
626,1,0.8358100549440016,1
321,1,0.8331380502003215,1
678,0,0.38511074140577406,0
71,1,0.6090873266509408,1
327,1,0.7302642224377925,1
291,1,0.6097867500308826,1
668,0,0.0889292487641074,0
233,0,0.0887386554915911,0
329,0,0.14513513188602847,0
657,1,0.8643449438574877,1
211,1,0.520304546143305,1
93,1,0.8157828213582236,1
281,1,0.8240036379302746,1
438,1,0.3504119789090178,0
386,0,0.3521913851968703,0
540,0,0.5641633088201166,1
544,1,0.8047105227669102,1
76,0,0.28626382101517756,0
282,1,0.3303190989195031,0
289,0,0.10004963179924213,0
320,1,0.6036510149845608,1
548,0,0.6179530149537168,1
363,1,0.6743769906853595,1
306,1,0.8981099477247588,1
585,0,0.44876181011959015,0
654,0,0.6104975750124233,1
194,0,0.3536534918803391,0
583,0,0.37698221050796543,0
439,0,0.6157241061092762,1
68,0,0.04145032137266437,0
466,1,0.7731685837392102,1
348,1,0.7876176927848421,1
139,1,0.6132074061229444,1
587,0,0.29207952224552486,0
616,0,0.5637895077706332,1
503,1,0.683180151649884,1
287,0,0.301430191246064,0
74,0,0.5716661973963678,1
45,0,0.5085157816608283,1
77,0,0.5574161925804427,1
85,0,0.7475314384337314,1
182,1,0.7266476588753541,1
210,1,0.6848277857326167,1
375,1,0.5512760710212308,1
176,0,0.5551952890135374,1
677,1,0.7147354690597246,1
476,0,0.7855118955436263,1
101,0,0.6338659300747259,1
331,1,0.695373573620869,1
698,1,0.6894185826321502,1
3,1,0.5408009521729444,1
433,0,0.2526125667851511,0
513,0,0.3454772358308923,0
254,0,0.464873767008734,0
120,0,0.5,1
44,1,0.7064380194437823,1
434,1,0.6960354071137611,1
505,0,0.25712345769604383,0
411,1,0.46350182535119605,0
156,1,0.7517270036376271,1
714,1,0.43708387403402865,0
