orig_index,true_label,prob_pos,pred_label
279,0,0.08005781847194382,0
57,0,0.1343587166487896,0
637,0,0.24827725984952786,0
7,1,0.7303663721540357,1
340,1,0.5942894577778608,1
403,0,0.08474236462579969,0
364,1,0.711408601923688,1
86,0,0.48113126636101644,0
300,0,0.4293913943063504,0
598,0,0.31461530191512055,0
330,0,0.6051837896890515,1
332,1,0.36641468353719747,0
11,1,0.5,1
79,0,0.3657913176698808,0
491,1,0.8869613014593231,1
573,1,0.8336129352852631,1
596,1,0.7922789918253531,1
390,1,0.8252354994768863,1
664,0,0.1287706103153574,0
659,0,0.6469454721763002,1
188,1,0.9369264543351179,1
552,1,0.6634886657711364,1
82,1,0.950772312443859,1
253,1,0.6773810779921026,1
662,0,0.23540421122719288,0
675,1,0.7755344214111716,1
407,0,0.8316864029443587,1
489,0,0.5,1
558,1,0.1828166228389729,0
565,1,0.5993705257295857,1
133,1,0.758678309880254,1
611,1,0.6766571920967337,1
248,0,0.15782600518243917,0
47,0,0.5,1
523,0,0.38828257225687013,0
472,0,0.4394628961503239,0
421,1,0.5,1
576,0,0.36421239482980095,0
702,0,0.6105790845114862,1
506,1,0.4276062548756789,0
226,0,0.8190841206947544,1
711,1,0.18611573158488376,0
124,0,0.5736326539294588,1
219,0,0.31197061225244926,0
642,0,0.06027414236932921,0
259,0,0.206447662517901,0
241,0,0.5171539649960369,1
399,1,0.6174107348146906,1
481,0,0.13623145251827048,0
151,1,0.7803449032240656,1
612,1,0.7466846386984248,1
135,1,0.6880561997907418,1
614,0,0.11690789383915695,0
164,1,0.7572700002917572,1
249,1,0.5345612015479746,1
239,1,0.3516739193404526,0
295,1,0.749769730535589,1
467,1,0.7455902737733792,1
641,1,0.9265805964818074,1
302,0,0.32883162011881567,0
672,0,0.8240622418389599,1
235,1,0.9131097162138525,1
128,1,0.6871299776506082,1
127,0,0.7650168839532625,1
100,1,0.3118818950303913,0
648,1,0.6748587824253421,1
290,0,0.5602635509612199,1
430,0,0.3794789891345845,0
405,0,0.6031533636501444,1
208,0,0.4087187608507982,0
209,1,0.68626806440841,1
158,0,0.17664539539855892,0
325,1,0.9365817579348981,1
681,1,0.742214138469322,1
213,1,0.7785098903150027,1
569,1,0.6362778632063547,1
551,0,0.5286375678850155,1
449,1,0.6194562373819185,1
203,0,0.23165829048012637,0
198,0,0.6343209568967219,1
431,0,0.4477685948228815,0
478,1,0.9630802878066529,1
345,0,0.21558831743664286,0
385,1,0.917580263693151,1
646,1,0.5764190000049757,1
669,1,0.6710118968796295,1
486,1,0.7061729828898271,1
586,0,0.34264546383112804,0
402,1,0.6685956283669142,1
141,1,0.3589166801945584,0
582,0,0.05858873571470242,0
255,0,0.3736852725376582,0
14,1,0.7802184071327337,1
680,1,0.5,1
665,1,0.9459288241282869,1
413,0,0.18604069304420914,0
525,0,0.5,1
59,0,0.562033968659672,1
498,1,0.7210728863672566,1
695,1,0.9298196686141664,1
627,0,0.1892522006187765,0
351,0,0.31435455358486514,0
624,0,0.14545706029056096,0
597,0,0.7193691567470745,1
580,1,0.7376103310580491,1
541,1,0.4797190359711865,0
406,0,0.5,1
46,1,0.9507256469163606,1
663,1,0.39075644118641706,0
317,0,0.8165786196385503,1
34,0,0.2798999712517597,0
391,0,0.1793652980103982,0
121,1,0.9748939957114972,1
673,1,0.7076046163875007,1
