orig_index,true_label,prob_pos,pred_label
414,1,0.3149685818153105,0
453,0,0.9224466058576831,1
5,0,0.010120789560037442,0
409,0,0.0008712559800369867,0
529,1,0.9952240188650324,1
204,0,0.21655766307017182,0
30,1,6.2303165863738535e-204,0
80,1,0.7784524030512837,1
122,1,0.9999827061560745,1
593,1,0.9445824225595105,1
58,1,0.9962582248482447,1
288,0,5.943281087884333e-06,0
638,0,0.9670102173519833,1
245,1,0.9966665179261076,1
368,0,0.0001574263963071878,0
437,1,0.9964807934027726,1
147,1,0.999657795886148,1
639,1,3.3386145628918984e-06,0
432,1,0.9999996543658611,1
316,1,0.9992102424221965,1
157,0,0.06454991054546715,0
469,1,0.9990298082035559,1
687,0,0.6084909923354648,1
694,0,0.8019421035626837,1
562,0,0.9325806230595814,1
160,1,6.855135153194835e-07,0
382,1,0.9999933174433866,1
471,0,0.008109433308923296,0
33,1,0.08893068516442414,0
408,0,0.8334819592496767,1
463,1,0.9906928954573387,1
111,0,0.9906343917071359,1
131,1,0.34537841736794933,0
377,0,0.08952380258916366,0
62,1,0.0006482899368740865,0
712,1,0.9994894149932902,1
684,0,0.9961598310967879,1
454,1,0.9999386149900977,1
195,1,0.00012654064778749668,0
335,1,6.58799649590824e-06,0
199,0,0.9929215198908816,1
553,0,0.18769913716030467,0
149,1,0.9985473906150747,1
25,0,0.6439244151936032,1
269,0,0.9964084081180382,1
22,0,0.9758432246259857,1
628,0,0.9909646554087997,1
49,1,0.9871896234345662,1
383,1,0.8657857044763376,1
574,0,0.5354978234201485,1
310,1,0.9989179814742657,1
645,1,0.996970500073927,1
374,1,0.9994153476063544,1
372,1,0.9949953264032401,1
592,0,0.9067700358315838,1
369,0,0.3641409005788785,0
353,1,0.9997797802202839,1
588,0,0.9947183528416789,1
112,0,0.9943993949698248,1
292,0,0.9842135397900874,1
98,1,0.9998954198745892,1
275,0,0.03117237044797744,0
354,0,0.0008038830000848768,0
630,0,2.239089583996886e-08,0
53,1,0.9821126387918228,1
84,1,0.9911348440251664,1
473,0,0.32178665162173453,0
658,0,6.409728737318937e-09,0
285,1,0.9998786735943989,1
389,1,0.021928521562906568,0
527,1,0.9948866862827679,1
322,1,0.5884419569650812,1
90,1,0.3580562121524134,0
360,1,0.9961113805489147,1
457,0,4.221542102075689e-07,0
671,0,0.9964172512109416,1
207,1,0.4606949396067888,0
319,1,0.9999997852720188,1
41,1,0.9997987352078084,1
636,0,5.863706918063e-09,0
153,0,0.9904318161142283,1
162,0,0.09864881904280415,0
56,0,0.9978595336185142,1
9,0,0.0008433264559083883,0
584,0,0.9866404558410306,1
266,0,0.008355339162066908,0
435,1,0.9373371459520158,1
660,1,0.9425837043558195,1
701,0,0.9893291798759458,1
16,1,0.9998859510992271,1
61,0,0.9093845562920184,1
117,0,0.17869209771431713,0
227,0,0.9118102638260095,1
263,1,0.9997585495774117,1
692,0,0.5420639687714265,1
299,1,0.9891219107120481,1
464,0,0.0018482906090806475,0
367,1,0.9952151640619383,1
243,0,0.2314086242039826,0
37,1,0.9999999961449646,1
656,0,0.7610596123356873,1
479,1,0.9983804251839808,1
40,0,0.9892755420374185,1
536,0,8.437687127690137e-24,0
38,1,0.9961310648124714,1
105,1,0.9826057318108253,1
350,0,0.9655360065476655,1
108,1,0.9980602623708649,1
420,1,0.3552576835629803,0
258,1,0.9927548541716221,1
202,1,0.9999667074919382,1
274,0,8.47161238600888e-26,0
570,1,1.014248876227725e-12,0
237,0,0.8017759800318229,1
