orig_index,true_label,prob_pos,pred_label
579,1,0.9417284920035726,1
154,1,0.9999999321693404,1
35,0,0.25864506814663424,0
334,1,0.7956389664474095,1
397,1,0.9697294892160381,1
655,0,6.170299115016326e-05,0
178,0,0.9894034951321368,1
166,0,0.8462299829829154,1
43,1,0.9999005642102391,1
674,0,0.42292053073468616,0
347,0,0.15563436593904173,0
67,0,2.155769188514682e-09,0
447,0,0.143944637483234,0
173,1,0.23914604301761797,0
240,0,0.36447666141746965,0
338,0,0.0333992957566506,0
125,0,0.9090606607088981,1
146,0,0.5044738818788186,1
324,1,7.424355100918851e-06,0
308,1,0.9461760245200129,1
643,1,0.3639324068209764,0
563,1,0.8682109040500511,1
220,1,0.9764599436805232,1
225,1,0.8260050206715673,1
113,1,0.99935099274115,1
419,0,0.0044027150220151265,0
693,0,0.6351614787730488,1
150,0,0.1181984261840627,0
539,1,0.9999463692530087,1
366,1,0.9999708069938552,1
238,1,0.9202902506005559,1
298,0,2.0106654750818023e-05,0
301,0,0.0015966603321930595,0
436,1,0.946529665159121,1
257,1,0.8694535898644468,1
425,0,0.9680716488119384,1
17,1,0.3873293941152285,0
572,0,0.034646048773693115,0
608,1,0.9999981387064152,1
183,1,0.5042532673576083,1
468,1,0.9882569645125058,1
387,0,0.22683198904311716,0
444,1,0.9855477207728157,1
132,1,0.986624966464406,1
19,0,0.9833169529954255,1
12,1,0.9927578993416777,1
492,0,0.7035735125227408,1
143,1,0.8333019033302668,1
356,0,0.9952774696822162,1
32,1,0.9910593181897631,1
450,1,0.9846491928459216,1
649,0,0.9390761598101809,1
495,1,0.9898974995230384,1
589,0,0.3073315035071949,0
214,1,0.9992400086640418,1
488,1,0.9600012447449124,1
595,1,0.952158707539626,1
474,0,0.9905417264681381,1
418,1,0.5448820377895855,1
404,0,0.5313936344988676,1
205,0,0.9900804700362531,1
189,0,0.03226878321709808,0
267,1,0.7209259384918445,1
54,1,0.9990039377403247,1
522,1,0.41798414052769034,0
600,0,0.00457674571715688,0
265,1,0.9997776977338191,1
260,0,1.5273297550994613e-26,0
442,0,4.956395273955673e-05,0
670,1,0.9994557308511449,1
78,1,0.9495386201681083,1
378,1,0.9998294480195984,1
493,1,0.7848846091478346,1
315,1,5.506305035851292e-07,0
81,0,0.11865014505156678,0
380,0,0.45100003167673264,0
293,0,0.012414198512150408,0
55,1,0.9969243122493341,1
459,0,0.007858167154012486,0
483,1,0.9293263949375006,1
428,0,0.7903560738492318,1
217,0,0.8646030155782498,1
251,0,2.3997257677151346e-44,0
200,1,0.9999943503830554,1
277,0,0.9861790455017858,1
73,1,0.998991640352627,1
485,1,0.9999178372068658,1
64,1,0.9999998036500111,1
13,1,0.9278399404897564,1
388,0,0.007288267709156816,0
193,1,0.9897412554180937,1
155,1,0.9965171330260104,1
381,0,0.043518596674177644,0
6,0,0.00016048990916495273,0
531,1,0.2652600741265228,0
652,1,0.9891029970854464,1
48,0,0.7812265018988604,1
619,1,0.9999994005479869,1
70,1,0.8069608222782104,1
29,0,0.0011807882438194784,0
683,1,0.9324628647912786,1
398,1,0.9861671862985713,1
247,0,0.022581309783753407,0
60,0,0.9783525596871727,1
186,1,0.7309308953452603,1
75,0,0.13846507313011758,0
634,0,0.9580027392999375,1
50,0,0.9827967846322689,1
621,0,0.4637337121326903,0
63,0,4.0803707362225884e-05,0
632,0,0.0005106738537086868,0
427,1,0.9854706879410697,1
547,0,0.992376219802269,1
165,0,0.9838270393281207,1
424,0,0.7731578494957458,1
