orig_index,true_label,prob_pos,pred_label
136,1,0.9972289532339896,1
144,0,0.1155193797160446,0
691,1,0.17623506711193437,0
152,1,0.9964384717494424,1
475,1,0.9721518294996794,1
511,1,0.028819794287501175,0
699,1,0.9995638917008761,1
601,0,0.999999753683044,1
508,0,0.17028209571477915,0
0,0,0.9666309202605381,1
212,0,0.04893531245688542,0
515,0,0.8827278376654766,1
501,0,0.7616489265742608,1
246,0,0.9956679887890322,1
417,1,0.3155775162911553,0
163,1,0.899570647380795,1
530,0,0.547815553378861,1
625,0,8.044476739938131e-81,0
631,0,0.9912244887727929,1
482,1,0.6680519028040435,1
134,1,0.9999979132585638,1
343,0,0.8317155734843119,1
410,1,0.9984170139940262,1
546,0,5.840494775512244e-07,0
242,0,0.20608932151398135,0
535,0,0.9999996425019972,1
244,0,0.01446672128793504,0
622,0,0.9992092340658153,1
91,0,0.7719855801859958,1
557,1,0.12029872029450663,0
15,0,0.9579778528546539,1
88,1,0.984693067806984,1
358,1,0.997349550154664,1
140,0,0.5899874294020463,1
66,1,0.06207277259433302,0
422,1,0.00379623704378099,0
577,0,0.646832547049473,1
566,1,0.13883974416271036,0
560,1,0.9999992078179301,1
262,1,0.7887998452435313,1
394,1,0.9993025386514393,1
451,1,3.659373134046207e-06,0
705,0,6.43423917666193e-05,0
395,1,0.9995799364053408,1
384,0,0.026092294827565296,0
118,1,0.8445401019284255,1
27,0,0.18121983612239181,0
252,1,1.3806079087273318e-09,0
567,1,0.4718621400800854,0
499,1,0.9997656919404952,1
559,1,0.5127659279383652,1
312,1,0.9980686906606643,1
286,0,0.012390761633108146,0
370,1,0.9941148315593638,1
613,1,0.9022629718499019,1
610,1,0.9976516687224859,1
521,1,0.9996324291119895,1
170,0,0.9726824236899663,1
533,1,0.9860566814155556,1
69,1,0.9380715450403688,1
346,0,0.9985288643335838,1
52,0,7.88431390766129e-06,0
514,1,0.9738954033437677,1
458,0,0.9304994255522434,1
142,1,0.8055994003422476,1
710,1,0.9999999506885272,1
250,0,3.0520238149776745e-12,0
172,0,0.9805934409764252,1
477,1,0.8084201221353792,1
115,0,0.9061894040303421,1
264,0,0.0010875436815122022,0
640,1,0.9999056863788489,1
333,0,0.9695159893187931,1
138,0,1.1091770852625928e-12,0
605,1,0.999801957863184,1
647,1,0.16384717314859643,0
167,0,0.45869715823686164,0
303,0,0.9475943051119411,1
494,0,0.9875022516262153,1
537,1,0.9910540528900734,1
379,1,0.9823758738353459,1
297,1,0.9999815113749718,1
534,1,0.8505755283668512,1
653,0,1.6968271801682268e-06,0
455,1,0.3547603921131087,0
344,1,0.9889924363480848,1
509,1,0.9080896666585557,1
581,0,0.03638761789161014,0
21,0,0.5139141219748606,1
470,0,0.999999603639758,1
296,0,0.2044615598850559,0
318,0,6.249249244675931e-17,0
92,1,0.9971776667903612,1
161,1,0.18994578749247518,0
602,0,0.20748431101407344,0
568,1,0.9999087301832641,1
174,1,0.2620939816997219,0
87,1,0.9962181110490493,1
184,0,0.5432324657428124,1
180,1,0.7534936884113786,1
4,0,0.9998375621858091,1
704,0,0.9861464834500019,1
543,0,0.9125357359300497,1
145,0,0.20326320307428325,0
497,1,0.8518462395954002,1
123,0,0.0042588770046378625,0
689,1,0.9977944740700657,1
222,1,0.994561253538881,1
661,1,0.9885693192245895,1
311,0,0.3743746808376307,0
18,0,0.8208002793674896,1
412,0,0.5116198582651429,1
620,1,0.9664682419161279,1
304,0,0.05787489313163112,0
