orig_index,true_label,prob_pos,pred_label
423,1,0.3372982244403686,0
179,1,0.6290617017072085,1
261,0,0.6458429732832398,1
706,1,0.503708558178775,1
28,0,0.1548287205467916,0
130,1,0.9419084667944104,1
20,0,0.5688075057805361,1
171,0,0.4103168608241997,0
273,1,0.5443232846232708,1
191,1,0.407318081259514,0
490,0,0.1012960446682949,0
452,0,0.9126705987105516,1
336,0,0.24318812359129616,0
700,1,0.8448598335831038,1
561,0,0.8004474057609767,1
8,1,0.799556555064727,1
110,1,0.9941026614035938,1
51,1,0.8209093551756448,1
31,0,0.2586595768935805,0
446,0,0.010803920790398444,0
676,1,0.24573876923725024,0
159,1,0.3571098400990878,0
504,0,0.4373202250172092,0
516,1,0.37740822602466045,0
518,1,0.9395315331239034,1
357,0,0.24556631073507693,0
337,1,0.9226794825334678,1
462,0,0.10342433266216465,0
362,0,0.7153837512968502,1
629,0,0.23529907198534367,0
371,1,0.6800522991205857,1
512,1,0.8920884482856463,1
328,0,0.054497857647678054,0
618,1,0.7159064327890465,1
603,0,0.37060479567799864,0
313,1,0.6746626099578237,1
89,0,0.5066763531506105,1
309,1,0.6569823841603789,1
137,1,0.7593693849212647,1
480,0,0.7054892087051088,1
460,0,0.10190010578829665,0
456,0,0.3883754981541834,0
23,1,0.6840199436649518,1
538,1,0.7516193481298354,1
443,1,0.842049491791358,1
376,0,0.6398872303459936,1
278,0,0.012216301729859552,0
555,1,0.8866354298337701,1
177,1,0.4851170920733093,0
496,1,0.8541045859433781,1
707,0,0.4226039945293583,0
129,0,0.737941217353333,1
355,0,0.3310264535278769,0
206,1,0.3742390121465287,0
626,1,0.895144006366345,1
321,1,0.893641324013971,1
678,0,0.3808540106838063,0
71,1,0.6389286809605005,1
327,1,0.8090735454647552,1
291,1,0.6337162125664008,1
668,0,0.028908919240863685,0
233,0,0.032488798555878606,0
329,0,0.044005079113753,0
657,1,0.9384168559375228,1
211,1,0.42193817503256487,0
93,1,0.90688532122003,1
281,1,0.88857079496732,1
438,1,0.27552362244073025,0
386,0,0.2683089555157747,0
540,0,0.6655153414784822,1
544,1,0.9094486280712472,1
76,0,0.2332596968637593,0
282,1,0.23939374112675918,0
289,0,0.02204988269562452,0
320,1,0.553102772886066,1
548,0,0.6916251534433213,1
363,1,0.6800273405268638,1
306,1,0.9592359125002785,1
585,0,0.4804513828782948,0
654,0,0.5558502762980783,1
194,0,0.2782750077216294,0
583,0,0.28887151405345346,0
439,0,0.6069481274876506,1
68,0,0.00869589981646799,0
466,1,0.8345364895750991,1
348,1,0.8641191835570476,1
139,1,0.5608745986734358,1
587,0,0.11208170694189382,0
616,0,0.5748742945287373,1
503,1,0.7128217202215935,1
287,0,0.21868839729093645,0
74,0,0.5623930099888755,1
45,0,0.5571589812658099,1
77,0,0.506101427864599,1
85,0,0.77702462896421,1
182,1,0.7823375234569256,1
210,1,0.7419382758075994,1
375,1,0.6331685542200929,1
176,0,0.503556903811894,1
677,1,0.7668068384573004,1
476,0,0.8659221703169598,1
101,0,0.6226427490504386,1
331,1,0.755645836265954,1
698,1,0.7650414115153497,1
3,1,0.5207640339807182,1
433,0,0.20740527071323497,0
513,0,0.16975848701910404,0
254,0,0.3566820564595751,0
120,0,0.4298178404900124,0
44,1,0.7376804053718707,1
434,1,0.7491948893016992,1
505,0,0.18664409507453153,0
411,1,0.5003625830944028,1
156,1,0.8270022565689946,1
714,1,0.31492128382158674,0
