orig_index,true_label,prob_pos,pred_label
136,1,0.8709880657748689,1
144,0,0.37237657465203,0
691,1,0.7224395770216278,1
152,1,0.9382419081013604,1
475,1,0.7271661015797081,1
511,1,0.060423013902856954,0
699,1,0.9608716832185566,1
601,0,0.11943174064231278,0
508,0,0.8043345355923402,1
0,0,0.6537039447757635,1
212,0,0.16852601963012176,0
515,0,0.48940939012632195,0
501,0,0.260989012904405,0
246,0,0.7718676401788096,1
417,1,0.3845539916189518,0
163,1,0.5929939748688464,1
530,0,0.13161983029162966,0
625,0,0.00251348731977976,0
631,0,0.6277113818967658,1
482,1,0.5669830321084276,1
134,1,0.976407973229314,1
343,0,0.6541572082195631,1
410,1,0.8575197334132341,1
546,0,0.13096379282252935,0
242,0,0.10806374054701996,0
535,0,0.7984463576988059,1
244,0,0.010367128310517596,0
622,0,0.9102865218985103,1
91,0,0.4004839466096459,0
557,1,0.2960663597275767,0
15,0,0.5290767450442002,1
88,1,0.7111974476980315,1
358,1,0.8572437601618056,1
140,0,0.5378801851936819,1
66,1,0.2671328048344909,0
422,1,0.18524949955155723,0
577,0,0.48861965808676,0
566,1,0.06782584193137538,0
560,1,0.9916556541776409,1
262,1,0.2787874831143891,0
394,1,0.9408021012758484,1
451,1,0.3230190985213964,0
705,0,0.3469957729120269,0
395,1,0.9237589238340725,1
384,0,0.041893362490371386,0
118,1,0.3227396692958998,0
27,0,0.1591299397095115,0
252,1,0.40911095535526737,0
567,1,0.264945076304423,0
499,1,0.9429091619285513,1
559,1,0.8672136173029509,1
312,1,0.8373876715099202,1
286,0,0.12381472409894827,0
370,1,0.8038686720677022,1
613,1,0.509168939070432,1
610,1,0.8935378364428955,1
521,1,0.7875297720624171,1
170,0,0.6820578605205819,1
533,1,0.6964258806775057,1
69,1,0.512734923622891,1
346,0,0.8456009891320874,1
52,0,0.12941491855631518,0
514,1,0.7520605070559708,1
458,0,0.3477564862834684,0
142,1,0.6000255143111864,1
710,1,0.9704129486073282,1
250,0,0.014518090887384864,0
172,0,0.5275890477251811,1
477,1,0.6538251600459895,1
115,0,0.5533464660378279,1
264,0,0.033626933859882566,0
640,1,0.9434499120170501,1
333,0,0.16882897325479349,0
138,0,0.0019233225095754063,0
605,1,0.6961240422382057,1
647,1,0.19679376573132262,0
167,0,0.16728576210280446,0
303,0,0.3033775043658541,0
494,0,0.8414207216181419,1
537,1,0.8502432796259551,1
379,1,0.803919511507723,1
297,1,0.9384510560525078,1
534,1,0.23044564179824903,0
653,0,0.2665613615472365,0
455,1,0.3382477606690756,0
344,1,0.5796736959050521,1
509,1,0.40782946387416946,0
581,0,0.048791560717239287,0
21,0,0.3036745562073248,0
470,0,0.9900051440098919,1
296,0,0.1603366738458148,0
318,0,0.2435864233750362,0
92,1,0.20843734315308904,0
161,1,0.693363858315994,1
602,0,0.3577331151719187,0
568,1,0.9324705105131977,1
174,1,0.18047466678011384,0
87,1,0.9393163061011836,1
184,0,0.3046448847540877,0
180,1,0.33551746797448834,0
4,0,0.3709522901830244,0
704,0,0.18306031065701014,0
543,0,0.592162015127176,1
145,0,0.05258090767293909,0
497,1,0.7587276612181427,1
123,0,0.07966112444098612,0
689,1,0.8249747684502746,1
222,1,0.9184547786105911,1
661,1,0.8867122524096112,1
311,0,0.4212323281206638,0
18,0,0.5878592209908775,1
412,0,0.43548307675415177,0
620,1,0.8121880922567069,1
304,0,0.13241929605569797,0
