orig_index,true_label,prob_pos,pred_label
414,1,0.7176327791694601,1
453,0,0.3819282620963823,0
5,0,0.20762447116151497,0
409,0,0.03029708121426717,0
529,1,0.7485665114461355,1
204,0,0.046596339897901656,0
30,1,0.08217900559247664,0
80,1,0.948472277451655,1
122,1,0.8314170731621193,1
593,1,0.947183383220288,1
58,1,0.4277379231731246,0
288,0,0.3685203308920011,0
638,0,0.6390577793176385,1
245,1,0.6952285714279816,1
368,0,0.3686389504834496,0
437,1,0.8480463865256066,1
147,1,0.9682727084373458,1
639,1,0.34042305239598025,0
432,1,0.9937116652464383,1
316,1,0.8688268332533541,1
157,0,0.03534142977324773,0
469,1,0.8901143283766664,1
687,0,0.20933500117108908,0
694,0,0.22947531875063992,0
562,0,0.6314629309332244,1
160,1,0.5797516351812437,1
382,1,0.9836878843490949,1
471,0,0.2987755987237332,0
33,1,0.28876007152852057,0
408,0,0.2365528255399472,0
463,1,0.7312410752154835,1
111,0,0.21782771309649512,0
131,1,0.11100790916846315,0
377,0,0.07146007836103144,0
62,1,0.95487898475709,1
712,1,0.978269317049578,1
684,0,0.9115905142226323,1
454,1,0.993670103825782,1
195,1,0.28488296905510185,0
335,1,0.2673426477989235,0
199,0,0.4008326095528343,0
553,0,0.3640567178476002,0
149,1,0.5797563753433771,1
25,0,0.1648194109761672,0
269,0,0.6132372791734498,1
22,0,0.6247847851494969,1
628,0,0.41163505016164587,0
49,1,0.8537123249827566,1
383,1,0.3768903831436426,0
574,0,0.09367054105138942,0
310,1,0.8386150849133167,1
645,1,0.7127880634981045,1
374,1,0.8238382206100242,1
372,1,0.7437215259946747,1
592,0,0.42632462436296187,0
369,0,0.2926098532087077,0
353,1,0.6095620975255398,1
588,0,0.7384122449031435,1
112,0,0.8478456950630977,1
292,0,0.5613398237466799,1
98,1,0.9628570621462493,1
275,0,0.08151492881588146,0
354,0,0.3900406264601347,0
630,0,0.03769139556376078,0
53,1,0.3413769549914876,0
84,1,0.5416536513319042,1
473,0,0.10706250603634593,0
658,0,0.04929392175546406,0
285,1,0.9919185925356692,1
389,1,0.030731247709848298,0
527,1,0.6963639185682134,1
322,1,0.100161001872198,0
90,1,0.586034116503412,1
360,1,0.8603249110466907,1
457,0,0.02616353491684236,0
671,0,0.788900370384346,1
207,1,0.4530566759738259,0
319,1,0.9840260318301298,1
41,1,0.8978677094403547,1
636,0,0.031115040708876728,0
153,0,0.5026357497784997,1
162,0,0.07593465578725343,0
56,0,0.7093226970161081,1
9,0,0.02598921244208612,0
584,0,0.7918022344392529,1
266,0,0.10476350064300136,0
435,1,0.20341220068647178,0
660,1,0.07122875086531127,0
701,0,0.743688087053984,1
16,1,0.8006956475033623,1
61,0,0.9220632753647506,1
117,0,0.1592633201081411,0
227,0,0.3805250986943992,0
263,1,0.8481085000153294,1
692,0,0.059253570240015416,0
299,1,0.6255079328297677,1
464,0,0.12148692415494017,0
367,1,0.7645795122724821,1
243,0,0.03719639201676045,0
37,1,0.9985951038258338,1
656,0,0.577165204254676,1
479,1,0.8463221529016413,1
40,0,0.8106580282589156,1
536,0,0.05600875820812825,0
38,1,0.8979944777757948,1
105,1,0.14247380871876097,0
350,0,0.5123182696071569,1
108,1,0.8972413657769788,1
420,1,0.31698148470798904,0
258,1,0.4709731502716965,0
202,1,0.8962619170628197,1
274,0,0.01333299955315486,0
570,1,0.631095662484608,1
237,0,0.4418658408309956,0
