,social_timestamp,social_karma,syntax_ari,lex_liwc_WC,lex_liwc_Analytic,lex_liwc_Clout,lex_liwc_Authentic,lex_liwc_Tone,lex_liwc_WPS,lex_liwc_Sixltr,lex_liwc_Dic,lex_liwc_function,lex_liwc_pronoun,lex_liwc_ppron,lex_liwc_i,lex_liwc_we,lex_liwc_you,lex_liwc_shehe,lex_liwc_they,lex_liwc_ipron,lex_liwc_article,lex_liwc_prep,lex_liwc_auxverb,lex_liwc_adverb,lex_liwc_conj,lex_liwc_negate,lex_liwc_verb,lex_liwc_adj,lex_liwc_compare,lex_liwc_interrog,lex_liwc_number,lex_liwc_quant,lex_liwc_affect,lex_liwc_posemo,lex_liwc_negemo,lex_liwc_anx,lex_liwc_anger,lex_liwc_sad,lex_liwc_social,lex_liwc_family,lex_liwc_friend,lex_liwc_female,lex_liwc_male,lex_liwc_cogproc,lex_liwc_insight,lex_liwc_cause,lex_liwc_discrep,lex_liwc_tentat,lex_liwc_certain,lex_liwc_differ,lex_liwc_percept,lex_liwc_see,lex_liwc_hear,lex_liwc_feel,lex_liwc_bio,lex_liwc_body,lex_liwc_health,lex_liwc_sexual,lex_liwc_ingest,lex_liwc_drives,lex_liwc_affiliation,lex_liwc_achieve,lex_liwc_power,lex_liwc_reward,lex_liwc_risk,lex_liwc_focuspast,lex_liwc_focuspresent,lex_liwc_focusfuture,lex_liwc_relativ,lex_liwc_motion,lex_liwc_space,lex_liwc_time,lex_liwc_work,lex_liwc_leisure,lex_liwc_home,lex_liwc_money,lex_liwc_relig,lex_liwc_death,lex_liwc_informal,lex_liwc_swear,lex_liwc_netspeak,lex_liwc_assent,lex_liwc_nonflu,lex_liwc_filler,lex_liwc_AllPunc,lex_liwc_Period,lex_liwc_Comma,lex_liwc_Colon,lex_liwc_SemiC,lex_liwc_QMark,lex_liwc_Exclam,lex_liwc_Dash,lex_liwc_Quote,lex_liwc_Apostro,lex_liwc_Parenth,lex_liwc_OtherP,lex_dal_max_pleasantness,lex_dal_max_activation,lex_dal_max_imagery,lex_dal_min_pleasantness,lex_dal_min_activation,lex_dal_min_imagery,lex_dal_avg_activation,lex_dal_avg_imagery,lex_dal_avg_pleasantness,social_upvote_ratio,social_num_comments,syntax_fk_grade,sentiment
social_timestamp,1.0,0.002213326702732658,-0.04064877612804379,-0.043478193282443206,-0.011269951238218936,-0.08722677753767807,0.069943690006202,-0.0536393873697507,-0.03918331158728533,-0.0002558350169675223,0.011421889708863313,-0.03074194636600195,-0.015036367256456969,-0.01960556098515172,0.06893651958981822,-0.06555848401715764,-0.039400234242514924,-0.06235480207145266,0.007928741743418139,0.004267740772217108,-0.0016769101592895258,-0.033509546437275446,0.006054939615242293,-0.05700314619833821,0.009176253711194344,-0.011830019744748814,-0.007568582435299739,0.06056419139844618,0.04158495510564573,-0.04705969588970097,-0.011670161818896319,-0.002936515523667826,0.054734490239735804,-0.0278898731279372,0.08664101487247637,-0.014962100676493374,0.10614294930720114,0.0926165678504254,-0.05302978694434528,0.00399117380510773,-0.09278246432086659,-0.06362629759854906,-0.016826378053764333,0.061673113133771225,-0.004297604760288113,0.07646210230317577,0.029431824527230317,0.06943706096071053,0.047905564351075014,0.014100649935372016,0.07882646266957567,0.043327267148921114,0.011304855115203275,0.03892589880333796,0.004600575667305585,0.04426060894753426,-0.0056600186939325895,-0.04362745821964374,-0.03821222032174309,-0.030120313958990765,-0.06276514665567498,0.02304563289045877,0.05493028286563881,-0.07868072130565044,-0.021889004480208127,-0.02790941089048351,0.04642888004519707,-0.0492699301221579,-0.03217766021345327,-0.08190428796611833,0.012809469554169844,-0.02185811455740085,-0.007608805213575284,-0.09634306137743416,-0.038461610169684794,-0.011955589147587053,-0.009860503128041926,0.09390669222876757,0.01846454579389873,0.07702837979721844,0.04553711871639883,-0.03776984214545494,-0.09621976464858975,-0.04775041084923254,-0.015589562534310372,0.029702991235318246,-0.03796353358953241,-0.01796672461426708,0.05907618934477049,0.029121365996818728,0.009824122871837229,-0.07401600418400342,0.015483069251693685,-0.022193855882506858,-0.06034286520186365,0.016341679273864516,-0.027727042730953562,-0.05193707198225409,-0.047372145293624685,-0.007736209145798586,0.011731229396624087,0.05538811663076381,0.03231844791608092,-0.00753148226887045,-0.028706047291549075,-0.00118877456057964,-0.0011648704041937851,-0.04640994393134587,-0.06020799197246743
social_karma,0.002213326702732658,1.0,-0.020409399410842893,-0.022820487357978748,0.01565317846915972,0.03514361603211095,-0.07897772915617127,0.13091846498861018,-0.019724461222138327,-0.014684665368398485,-0.01806038812639937,0.009528855002302742,0.0013195780724543798,0.01749618256692063,-0.05576262326966337,-0.02393853932846062,0.06328733160055733,0.057094931168956774,0.025946209401629727,-0.024814444521579066,0.009890306526063881,-0.04934672154235824,-0.004294979132713329,-0.010237250725216585,0.051863160498717406,0.06617992731725539,-0.02325176829094104,0.03698514303696436,-0.004396363059486411,0.011561524912270879,-0.03498281992439888,0.004049555485855884,0.06848814983053299,0.14207867040208558,-0.0400195712070122,-0.01543100448084858,-0.001549894412296814,-0.029576802666307463,0.05016658625412288,0.04056355393871911,-0.014528016295743837,-0.04243847534409319,0.11677881677233416,-0.021187039493309242,-0.042892127612031206,-0.017924271026581562,-0.012761483899299278,-0.04697015051603772,-0.022668100900269175,0.05743298716151089,0.0038830528806418825,0.04190559103875083,-0.04449592319165728,0.021116124010001232,-0.035493098493259385,0.014382899376166497,-0.04104429543199459,-0.041679258963693774,-0.014295518670614526,0.008219134682915422,-0.00289142350461934,0.02135741540727727,0.012476183379712702,0.013763481911123955,-0.0018627193210233903,-0.00988449174398665,0.021902284751153127,-0.03883134848059694,-0.05218034025290084,-0.019979520977421672,-0.00464882767509093,-0.0695598808436125,-0.032084580739523624,-0.02868618724244057,0.04676699748633277,0.016040694691195883,0.0070100799305339336,0.02831914109461745,0.026295486145054774,0.025106069029996396,0.004615187365224362,0.09080892246472415,-0.0330751650678062,-0.02411320493056139,0.005411173662731551,-0.008203435837941685,0.014168304751248913,0.10964199835612325,-0.017128565274434997,-0.024928905689801783,-0.011024391224207425,-0.012910118838638586,-0.0007966610778194999,-0.007311279154290135,0.04364521679232495,-0.0006088977873443697,0.04892127633495823,-0.03326231343361808,-0.024669924987604296,-0.01710476398414827,-0.05741092403924733,-0.005837763553700634,-0.0762219829337612,0.032959952706066595,0.022061450573069876,0.10216643597748701,0.5223095745567735,-0.022748631981815873,0.027524737936316695
syntax_ari,-0.04064877612804379,-0.020409399410842893,1.0,0.5951350470887119,0.2482306091275671,0.14261095878907454,-0.06769599345707551,0.017830848831139376,0.5790972299593045,0.47671356496630624,-0.1617016403375165,-0.2070501185564928,-0.28737836845186443,-0.2837067072539832,-0.2882528308237383,0.017774752681532214,-0.02375039240948495,-0.052462467033428155,0.10720361899665144,-0.07858683278133809,0.13056864783122327,0.13694522469463077,-0.20001834453304174,-0.10469134630293807,0.015179750223473953,-0.20781698077248356,-0.3159041382198473,0.04268565525144063,0.06002908150845955,-0.03574343407676151,-0.017500110270660865,0.07266255589822294,-0.018344665713006362,0.018582656123088338,-0.03280690656513486,0.02813262241787141,-0.07970376064413671,-0.07375306040348807,-0.001110216656320211,-0.015897455996987483,-0.056998352659550555,0.017724054547045037,-0.1078362911952144,-0.005836261125589888,-0.0004472816071511569,0.1360646961800057,-0.11153979248123186,0.04107287414432297,0.031136045246894235,-0.08281822412732542,-0.0841728721564869,-0.012467591204373294,-0.06744434871962139,-0.09507573377459448,-0.06321691968506656,-0.08928608348374964,0.025317199758623878,-0.021308884604840792,-0.001234688278070211,0.06440669145285394,0.015476085320442135,0.050616507031306476,0.05959723669213858,-0.04771599846441734,0.05799608817582892,-0.0036879270211255715,-0.2865774924244823,-0.09892450302501467,0.05382459040402796,0.02083276667280124,0.025669614890349544,0.0419356993830017,0.16121049118220687,0.055776852312118014,0.07722868342938975,0.026153105145328967,-0.04041841039340699,-0.04056341039385353,-0.19384014297372032,-0.1899187651363164,-0.18153509945694374,-0.004708867439891615,0.04975940123729375,-0.017917764924750296,-0.24808109714064105,-0.43543894192102134,0.2409610739525383,-0.12688635565546452,-0.063761255258191,-0.20283262017165268,-0.10062010721169916,0.03156542440284811,-0.07598368541494799,-0.27712670241455695,0.027443752495212075,-0.057179029442199415,0.14350130726817592,0.16747584886687208,0.20525756699446815,-0.20842500734697914,-0.1428559213000934,-0.054313021628515,0.03149262254133968,0.039500086258896484,-0.1047349150739835,0.031344133562373866,-0.04905818398850823,0.9688811431959417,0.0571156459473845
lex_liwc_WC,-0.043478193282443206,-0.022820487357978748,0.5951350470887119,1.0,0.017568303112300586,-0.03921217573594114,0.07524294341678496,-0.0899417407946952,0.8614920055752864,-0.0024789700531396867,0.08718243058456945,0.11354242141209689,-0.056602323076408945,-0.03288284692749237,-0.026876652197321944,-0.011883669884282416,-0.10125820291121455,0.03726770996829921,0.03545678120257968,-0.048848261654466825,0.05311268491502201,0.12215089390074091,-0.09261718437865564,0.016750497937489575,0.19665603095063955,-0.033378872300147196,-0.0865413539081326,0.0008688400205498853,0.11220668919459434,0.027306667093204333,0.0026827435395621766,0.05349807222268361,-0.12515042738443244,-0.08848976681893381,-0.06314488331967291,-0.03460387981124922,-0.02762579653484283,-0.026206134104871517,-0.010831964454009739,-0.011705591447934729,-0.01686652148223403,0.04227953099275774,-0.005583377028851876,-0.0004722372225505224,0.0008929764380418223,0.08846069379989846,-0.08071527300943414,-0.021400571810974725,-0.02474717702677467,0.023645700882859017,-0.06382459952526064,-0.07028707729834313,-0.05299456531160906,0.02251780200692527,-0.08186525694925612,-0.05853556522110968,-0.08971777062092981,-0.023645639303192117,0.04051157431690865,-0.014699496966379403,-0.02308831898538744,0.01910044714161186,-0.04191214173525507,-0.006908226886993195,0.02398052076706661,0.009080256018189093,-0.1123297596566389,-0.021041949239721587,0.09301419325405719,0.03614296625260484,0.052973755306668854,0.0820250674301403,0.020108396896039493,-0.0021961475335471547,0.08735476059866763,-0.021928055315578183,-0.07085723375418843,-0.0345548016001267,-0.10535321299959981,-0.07117091138808997,-0.11753751674020839,-0.03762167125271908,0.014998097093119002,-0.009819118375495635,-0.33913082087158153,-0.565746473274775,0.08660500468049155,-0.13625142375991134,-0.10029438450553564,-0.18894204445947804,-0.1623157382065912,-0.036907329710648536,-0.00916200519549283,-0.1069782483450007,0.042146724314609633,-0.11936787050667852,0.22400789943817212,0.1989569635517532,0.25448465416061317,-0.28176506154963443,-0.2067634586958146,-0.08843237397413209,-0.050390730485029005,-0.028918737587400323,-0.06638345054173085,0.00245846982283674,-0.024712566081154897,0.6017118571714933,0.02236147942570332
lex_liwc_Analytic,-0.011269951238218936,0.01565317846915972,0.2482306091275671,0.017568303112300586,1.0,0.21279505898748838,-0.019927655991254706,0.1398527889078716,0.029700472803651002,0.1482076069670979,-0.4236383112747854,-0.6238690144460415,-0.7121923875121875,-0.5483911114503659,-0.4243038373483047,0.05310926963779014,0.018304498383833342,-0.22405668607222148,-0.015638162251495814,-0.41652327135036155,0.6203815520124824,0.5623572298980514,-0.5188251009562689,-0.49333987283895436,-0.39892805147301047,-0.4013233525014493,-0.5262027008914618,0.04085687254643338,0.007272856752326119,-0.27704586752842253,0.2738008148031956,0.14495092633786147,-0.1386209180468111,0.0063538150531397925,-0.16331342659636247,-0.13109363857338144,-0.09722598749506783,-0.07959338812565485,-0.1332578334413568,-0.0012787518663123713,-0.019459855643012194,-0.12774835121968847,-0.14890210482451807,-0.4339265343070642,-0.18137203988430245,-0.16239869287602762,-0.18893074711276048,-0.17412840531339374,-0.15017471698009915,-0.3753984859318455,-0.12107561933110318,0.018720688027419895,-0.05264101844249813,-0.1691621357000803,-0.006944616261965699,0.013240717319202738,0.00393822646734148,-0.022001075198355095,0.004114829694660689,0.17968924623256283,0.0548446129198492,0.15034372465209236,0.20308954410501845,0.05787441896709144,-0.060485536672490084,0.004549590341636725,-0.4177806847235201,0.006078782694441448,0.34084996070145857,0.23078797281389254,0.360806060105563,0.0669892763653011,0.2836936356132976,0.09484387623887199,0.1504740900341299,0.23615449948070866,0.0004631621521122975,0.03241304466107719,-0.08955465284655248,-0.07197104036023069,-0.02161296665311311,-0.07964162926248262,-0.038739636358368384,-0.07793598759780095,-0.04627721192678256,-0.006637973798222109,-0.011736402495154436,0.03047874054390692,-0.038593571001739976,-0.1795490180164972,0.1327771202625879,0.04361192475230733,-0.01398507029944312,-0.39851905108965835,0.08132370912741192,0.10929066777238199,0.014084086865697351,0.07455885578186999,0.11456557613092332,0.1079595646351787,0.020881141709707184,0.08262826182485118,0.08835500030317864,0.42012978743611207,-0.13317628440474466,-0.09659812339855829,0.012215776013507583,0.20721519048228468,0.12237488192315445
lex_liwc_Clout,-0.08722677753767807,0.03514361603211095,0.14261095878907454,-0.03921217573594114,0.21279505898748838,1.0,-0.6651559064044122,0.2698629012575669,0.018655829464029893,0.04333909655545301,-0.09853486253511888,-0.1670260011750461,-0.03759171151334106,0.041511675757877634,-0.7055626106966661,0.47975641512106937,0.39812606726253674,0.400000591692116,0.23744761202299372,-0.12529185706399626,0.132351830343418,0.052483417303964004,-0.19384731880028022,-0.20202649351248178,-0.11042926000373644,-0.2856207855631977,-0.1438428309354245,-0.045028318688560255,-0.0423295067911691,0.029653502375146235,0.09055806584826633,0.032846121639867214,-0.1023461645913713,0.1735399461657377,-0.2608104487863332,-0.24353490989787344,-0.09152127994985074,-0.12845904389833687,0.7901303670939588,0.1427059836320654,0.2502378875619718,0.3250138235688963,0.26551613979199856,-0.266840744799917,-0.16659538673329075,-0.03125262490243077,0.004744691202402936,-0.08144936904050415,-0.05556190086249897,-0.3137779163037644,0.02058238987793589,0.10626842861727559,0.24077829226915393,-0.2378370625545314,-0.1473052877276852,-0.13029889556496999,-0.1686791896149899,0.024307829106879453,-0.033976049803556514,0.3991055498327721,0.5381013545686182,0.03219572069502109,0.0456072003414249,-0.02268984104237326,-0.015212242303298809,0.10642734893343385,-0.19616328901888372,0.034420546292764025,-0.0019941210505128788,0.02575787184755673,0.021446384638844865,-0.03583637090807632,0.0024396229499804543,0.07262449898939966,0.02697714579546824,-0.0014322620164284388,0.05875564290583487,-0.111691014330729,0.005528299658096414,-0.1310347317687927,0.057759495869689065,0.03848092961347154,0.03945881430473147,-0.08324027447179946,-0.007195361016041688,-0.012928201715438663,-0.004681577875247479,0.05837699890157196,-0.0008011983394881737,-0.07680465747235901,0.1337176032260695,-0.008033693181841646,0.0765425877516164,-0.25866425106950364,0.029028741232941066,0.08943917708030003,0.08055709401093349,0.004240944495776962,0.02459568694033812,0.2115427249223472,0.04233327232386764,0.05022125600607176,-0.05673472781031746,0.2638255777884788,0.00623121177856081,-0.15046481709936227,0.10060941245923777,0.058197212570791974,0.16942472676021103
lex_liwc_Authentic,0.069943690006202,-0.07897772915617127,-0.06769599345707551,0.07524294341678496,-0.019927655991254706,-0.6651559064044122,1.0,-0.20935068766513573,0.011104909423557272,-0.04032728970239054,0.1913703924428555,0.05550395237935157,-0.08574933884809711,-0.09131492246943411,0.5167099089096946,-0.1213648032932354,-0.23933000629646636,-0.5212208573632029,-0.12093715668326173,-0.015685066694729882,-0.003084418008234048,0.10437484583380649,0.00991840814221757,0.16569924691975577,0.0346065211681409,0.08983013326957845,0.04452597204808284,0.08442477731694274,0.09069711865493313,-0.050345646081265245,0.01639949126131547,0.041714441283725534,-0.026668525176347862,-0.19414725753990753,0.14152715161952872,0.15544786548866985,0.017319887595101988,0.08183662909865257,-0.5942918591652556,-0.09786186991860757,-0.10129609631472292,-0.38121247057816043,-0.31746863684976134,0.10826949663931215,0.20087878403033566,-0.06417452029297613,-0.22267909403908553,-0.012416699863777554,0.06485497615610815,0.16873532816074133,-0.07927411936924093,-0.18059094544778898,-0.21927055445171945,0.19226833332046364,0.05314844739257547,0.051837142258936486,0.09729289816577363,-0.03546160664332665,-0.0001778278915042067,-0.1687225822265228,-0.21389125978024734,-0.03736944802393448,-0.035586007442280514,-0.011302410216256864,-0.05680308439796682,0.101755694911767,-0.0322212675814895,0.018995127515867478,0.4772700406808422,0.1469305196032368,0.3011457752458074,0.37455691324651785,-0.04266916313084893,-0.06633443861492182,0.03822968506268565,-0.04737472240646051,-0.08848948331289225,0.10047056836742381,-0.0454163353956158,0.055367170182022564,-0.07451424112059814,-0.053448900934376625,-0.06430621130209595,0.0743456160694058,-0.02369028394564229,-0.005223846838301668,0.034948179436212125,-0.07625116452034052,-0.038008347182947,-0.038825415270390524,-0.10579171027227144,0.03147027982261389,-0.07325391082223036,0.11612078765599483,-0.07732628285572465,-0.04690664269921123,-0.047141425121167736,-0.04538833668812328,0.005563209285572327,-0.13215218032409376,-0.08108289914590737,-0.08146375906224426,0.008860802675381066,-0.11685931588881315,-0.029000382039365148,0.1255055510531327,-0.10548564272700102,-0.012197086276998174,-0.11020705520771415
lex_liwc_Tone,-0.0536393873697507,0.13091846498861018,0.017830848831139376,-0.0899417407946952,0.1398527889078716,0.2698629012575669,-0.20935068766513573,1.0,-0.04931597916003254,0.02668223325388986,-0.1180120396702889,-0.16593675623756587,-0.14429595015015947,-0.1496733325371049,-0.28098708022750146,0.13764880603483529,0.22702933909273687,-0.05978157628351749,0.0632105020013199,-0.026684252723176514,0.08696039670648796,0.01648351481171762,-0.0024013553900946215,-0.10342929546995229,-0.12333198780229279,-0.08101287419100758,-0.06386627822485386,0.048868562196950606,-0.05282648650992886,-0.085825487408227,0.05642263275565122,0.11668801311346585,0.03929868897552724,0.780935213749371,-0.6192500080791448,-0.359357636620095,-0.3410815109481677,-0.3339371910379489,0.17040414518888702,-0.06786413477674465,0.044432481643882464,-0.0003155229035699434,-0.08633396537122132,0.05519784691910444,-0.0025781357477175594,-0.08839360721465286,0.1518135022561402,0.0934011082940934,0.01059544601085936,0.01972582795955964,-0.0428704347067987,0.05002095040074758,0.026787855992134027,-0.14744146894850427,-0.09284376228448016,-0.1890451620103908,-0.05417777035464983,-0.06682404998549163,0.011491891647189266,0.18529346546589298,0.24734446165909793,0.09353300075605925,0.028590506764611806,0.1766698261078639,-0.23390735111628486,-0.10303128489879415,0.014935742477469486,0.05456344113372039,-0.11085048954688673,-0.03315836460390183,0.0017985897665688377,-0.15565667787577556,0.12456361720518097,0.09078954374720061,-0.06510241949709979,0.13447379473180873,0.006645890132520271,-0.0539390816803943,-0.009179990940328543,-0.19720760577149254,0.05708334661831031,0.12242831657881116,0.0626932140682439,0.018924288044221426,0.0738153347575335,-0.03528255750444194,0.11975087536870067,0.12305211352295667,0.018121072005980537,-0.01395387947475934,0.1152048326765709,0.009794121595768002,-0.0690067164000063,-0.05211455221798834,0.0531840464042534,0.06934656115777288,0.26266110644066515,-0.029778003400402576,0.009719493883644544,0.29880108864883015,-0.09629507887226041,-0.007171584345730609,-0.10744167710973203,-0.05862828146262292,0.37955506044074716,-0.14332233543103315,0.14270284909981198,0.011754910214206977,0.5418303317132955
lex_liwc_WPS,-0.03918331158728533,-0.019724461222138327,0.5790972299593045,0.8614920055752864,0.029700472803651002,0.018655829464029893,0.011104909423557272,-0.04931597916003254,1.0,0.006563597374447511,0.02796309509270399,0.048254023770136815,-0.08026921976261046,-0.055225452536455014,-0.07536247712148249,0.006992910844495391,-0.051436499038703586,0.03584026301268679,0.024788868238384186,-0.05620489155686277,0.058404405717225806,0.08078465340042004,-0.07048325573188768,-0.03029904392512934,0.17570953577952608,-0.022645865313902,-0.0706090109442141,-0.02610504038568255,0.08250428754680594,0.013759944061049337,0.007479434636194209,0.043203086355818945,-0.12913700348213408,-0.06297015236123077,-0.088838083148825,-0.054924706005397554,-0.04435490404779103,-0.05475227457107188,0.03141806135092734,-0.01202076773798993,-0.004931282377556236,0.0822359974377635,-0.027036854533700087,0.014316428868575053,-0.00017183810717889272,0.11296638731452457,-0.03776857256913813,-0.009511137009801624,-0.030552747832455596,0.04982923701143475,-0.07797777916683488,-0.05048587187892878,-0.04746658840013225,-0.016326621483107023,-0.10175649919467618,-0.08963966376753524,-0.09275186154541236,-0.04813731871470674,0.03589808592727628,0.0021074683958396657,0.003780311512957806,0.011379856179496306,-0.025608149070167948,-0.040605375435062756,0.04227709487369893,-0.03487459302029013,-0.08234472134052279,0.02426828475970722,0.06359273296068352,0.03978329827488056,0.04012609538809435,0.04366108524784362,0.03679980160426352,0.03439979461201973,0.06131205442104622,-0.021589632693201657,-0.0429111748740047,-0.028888473201624017,-0.09833008352898155,-0.09820304138271801,-0.033777522666456526,-0.05923934704641002,-0.019369323530495378,-0.013881280058050918,-0.28292868330176535,-0.6341200251612362,0.08714718606367716,-0.02757727528518743,-0.03960376052171591,-0.17624771502865547,-0.1517193215070773,0.029762013352322005,-0.019480710258165328,-0.07057111405699286,0.05180510632928738,-0.061137383311823584,0.19692792050886432,0.15288076118948538,0.20634162438823128,-0.22436853749284877,-0.1570085531659242,-0.08268779539776819,-0.031670892488555945,-0.03618638376260952,-0.05795657924961698,-0.025974038743868756,-0.008855354211365664,0.5894582292631612,0.00878242030889491
lex_liwc_Sixltr,-0.0002558350169675223,-0.014684665368398485,0.47671356496630624,-0.0024789700531396867,0.1482076069670979,0.04333909655545301,-0.04032728970239054,0.02668223325388986,0.006563597374447511,1.0,-0.27495085089726423,-0.34908959670543144,-0.19462008209944565,-0.23422543228650688,-0.11132026596683206,-0.0389139859329776,0.03517726583425371,-0.17926914349676717,0.020958567528939376,0.007806286019511718,0.006202210077485527,-0.06315089699346987,-0.10107271141128282,-0.15485217916421162,-0.07518755495115823,-0.16160405115511256,-0.24242393637337564,0.05435158865972461,-0.03975374623556097,-0.13365333792668888,-0.07068008467687337,-0.012422863354166808,0.15857081976535406,0.09250615141928728,0.10726527920132439,0.14344597372831,-0.04411909141915389,-0.03773245430971231,-0.08094715633985396,-0.0281284352994117,-0.10489778962555293,-0.054203574222127134,-0.20830666173332227,0.10600348500813142,0.11997985473635896,0.15216361428311825,-0.0714791273650863,0.09712471745257885,0.06739587111708109,-0.05760568881363068,-0.024509827268922042,0.057192314105279064,-0.10640060365545742,-0.03759634229090085,0.046967777766440844,-0.04369368478471036,0.16679718900791332,0.019744068014397376,-0.017425275505411435,0.03415735056330109,-0.02515907891763104,0.05699010725393501,0.08008446771201791,-0.05801808271638553,0.09707037930060666,-0.023591646976007463,-0.19950251348196313,-0.11025524178590362,-0.13761488190517174,-0.060486734232240186,-0.11413944538299628,-0.08930828834910784,0.18545792310803783,0.0718837022476891,-0.048700809804604034,-0.07573222317173031,0.01173646809895156,-0.0040537268350296024,-0.07272927796510667,-0.11818345412868157,-0.062434512528507416,0.0657633192480132,0.05926684869191354,-0.034887676479111035,0.01753870491724845,-0.008367434336804683,0.17238309039730723,-0.07446407647006555,0.033692381362961835,-0.0981617104165889,-0.006971186172051679,0.051907327704437865,-0.04541176965683678,-0.09909379747343681,-0.023024914616735895,0.020330327199022058,-0.024864188101293122,0.09176726791974782,-0.022461479073884624,-0.09237813186960668,-0.0006706921455678067,-0.04763144355937706,0.18980823924694243,-0.033949623625873365,-0.019468946689687967,0.04570065797951636,-0.02859454016196708,0.48396700612488847,-0.0003899276000327428
