orig_index,label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
136,1,0.010354915550830209,1.7736606885040704,-0.4882530439903084,-0.3853637979523764,-1.381730731111276,-0.1835357161347488,3.2242772734968304,-0.6905512640083615,1.3038424715295114,-1.1984723820562477,2.9328993627163134,3.102602536553142,-0.6030557652296841,5.756161183334837,-1.0035095170316697,-1.0262968777045558,0.6608346231682013,-0.7345483524685369,-0.4530570300918214,0.6755410710994331,-1.9176374657220285,-0.35492598926668295,-0.1894644672708329,1.3236739310069938,-0.3848771221487262,-0.3678230035841661,-1.1556501832346604,-0.009908139328971924,16.316070237783318,-7.431826253145863,-0.902133572577342,-99.48150929002203,11.860637041054003,-2.899388698923084
144,0,0.029061879083521876,1.7495941088609783,2.496402522893354,0.5668205039908014,-1.8147975528955702,-2.040420338101492,0.6986174360470709,0.24980486922414463,-0.31199715001260725,-0.5354252686826638,-0.6394699968346066,10.359587879427442,-0.6030557652296841,0.3764099862023084,-1.0035095170316697,-1.5677086583247468,1.003430458019148,-0.7345483524685369,-0.9939428758078884,1.0718197909337053,-1.9176374657220285,7.915723352648742,-0.1894644672708329,1.4238818690399346,-0.3848771221487262,-0.3678230035841661,-1.1556501832346604,1.694145841302806,18.210774312545922,-6.089352078518856,-0.8653722268176328,-99.48150903088188,50.44497638862205,-2.8932335805496483
414,1,-1.154959898994259,-0.21487669935529177,2.6678566597664894,-0.3853637979523764,-1.8147975528955702,0.2762977157700589,4.624540427729756,2.1711811846938054,0.09405581187751057,-1.1984723820562477,1.1248174977246919,13.657456651160397,1.2250375609324347,2.5041217419374875,1.2297154259700105,-1.5677086583247468,0.6445205357943466,-0.7345483524685369,-0.9939428758078884,0.6566706558692297,-1.0715228156568553,-0.35492598926668295,-0.1894644672708329,0.24365504331863425,-0.3848771221487262,-0.3678230035841661,-1.1556501832346604,-2.033658631552853,18.210774312545922,-6.567809874355923,-0.9112622702752173,-99.48150923070308,640.2341635585908,-2.910819633045179
453,0,1.8758907271558116,1.7954075978201178,-0.08443343214437067,-0.3853637979523764,-1.8147975528955702,-2.061481411318506,1.5595199679087959,-0.6905512640083615,0.03545022974904007,-0.5569294993866719,-0.08265585848078541,3.9982166446126,-0.6030557652296841,2.71913261409599,-1.0035095170316697,-1.2307460815751174,0.22035426407412703,-0.7345483524685369,-0.9939428758078884,1.0152085452430948,-1.9176374657220285,-0.35492598926668295,-0.1894644672708329,0.32901736090225014,-0.3848771221487262,-0.3678230035841661,-1.1556501832346604,1.694145841302806,18.210774312545922,-4.517941307978797,-0.86055207718918,-99.4815088756481,-4.675508393618018,-2.8916459508094916
5,0,1.6759197376684172,-0.11310116375619052,-0.5153247498123824,-0.3853637979523764,-0.7518153539704847,-1.4577306457641017,1.5076583696038723,-0.6905512640083615,0.3828976095106872,-0.5712656531893441,0.45538926397346874,9.790412558417692,-0.6030557652296841,2.647462323376489,1.7735030598451238,-1.5677086583247468,2.3574997100490798,0.6301192437100182,-0.3320196380434707,0.977467714782688,-1.3925663176319387,-0.35492598926668295,-0.1894644672708329,0.6259297698887407,-0.3848771221487262,1.1793923033358247,-1.1556501832346604,-0.5425368424105894,14.42136616302072,-5.621455079522194,-0.9155060976654856,-99.48150927009223,33.90883095395004,-2.9042248633593553
279,0,1.121161508767904,0.11016710522189477,0.1885396015615427,-0.3853637979523764,-1.8147975528955702,-2.1808274928815856,1.7877110004504577,-0.6905512640083615,2.5554902612732766,1.91964107002493,-0.6394699968346066,14.067597691299776,-0.6030557652296841,5.859187226244119,-1.0035095170316697,-1.018724684968609,0.6771487105420558,0.39617622722226586,-0.9939428758078884,2.0625165905193854,-1.0475195631727368,-0.35492598926668295,-0.1894644672708329,0.28819190466660755,-0.3848771221487262,-0.3678230035841661,-1.1556501832346604,1.694145841302806,18.210774312545922,-5.8498546857654,-0.8622748800295287,-99.48150887436402,17.37268551927801,-2.8925008283623344
57,0,-0.08930804533885488,1.0264368844046865,-0.18820830446232092,-0.3853637979523764,-1.8147975528955702,0.8800484813244633,2.295954663838705,0.16847677121484675,1.0401173519513935,0.016516652720211394,0.4178512321743347,15.113875854920638,1.046449402959226,3.2745773671721214,-0.11127543814920175,-1.5677086583247468,0.872917759028311,0.5833306404124677,-0.9939428758078884,4.11939185061156,-0.39343093298051046,4.687790066325635,5.277744822919279,3.0754571440272884,-0.3848771221487262,-0.3678230035841661,0.042402775842922874,0.3688367951131624,18.210774312545922,-6.6859476017230985,-0.8581235107523382,-99.4815091580683,11.860637041054003,-2.885312878335516
409,0,-0.9624071881491392,-0.7617389789561604,1.1698889376117265,0.3609428170841683,-1.8147975528955702,0.8695179447159564,4.79049754230551,-0.6905512640083615,3.1582905345946894,1.91964107002493,0.26769910497779864,16.494963030900173,-0.6030557652296841,5.859187226244119,-0.23798323633369423,-1.018724684968609,6.591005383564348,1.5269008069130685,-0.44549219308879945,-0.6736936178601124,-1.9176374657220285,-0.35492598926668295,-0.1894644672708329,1.3644993872426363,-0.3848771221487262,-0.3678230035841661,-1.1556501832346604,0.2030240521605424,18.210774312545922,-6.142156062720852,-0.873160281875881,-99.48150916797138,144.14980051843017,-2.8913284248626323
637,0,-0.7788854252163532,1.9389371993060298,1.4631657506841949,3.2277896072590333,-1.8147975528955702,-0.22565786256877704,0.6000803992677166,1.0935838860706095,1.11546738611657,0.6867318429951311,-0.6394699968346066,6.852463474970312,-0.6030557652296841,5.791996328694586,-1.0035095170316697,0.42377803122924224,2.3574997100490798,0.6301192437100182,-0.3320196380434707,-0.6736936178601124,-0.864494762981334,2.2482460158325965,-0.1894644672708329,1.9286329643169684,-0.3848771221487262,-0.3678230035841661,-1.1556501832346604,1.694145841302806,18.210774312545922,-6.485292461755517,-0.8592730732916047,-99.48150920744452,50.44497638862205,-2.8858474385015254
691,1,-0.8437147298727503,0.7521358682316102,2.2301974156429596,-0.3853637979523764,-0.28543569974124483,-0.9171630998607398,1.3987490131635338,-0.6905512640083615,0.6047615989970404,-0.8364844985387777,1.2562006090216606,8.811096197268565,-0.6030557652296841,6.410152586150282,-0.47028086633859706,-0.8029171919941274,1.9659616130765694,0.05305980304022919,-0.6119186071552817,0.279262351265161,-1.0085142778860443,-0.35492598926668295,-0.1894644672708329,0.547990262529787,-0.3848771221487262,-0.3678230035841661,-1.1556501832346604,0.2030240521605424,18.210774312545922,-4.71788046171991,-0.8698533633648006,-99.48150911730546,0.8365400846059896,-2.9034921111720413
